edge_u,edge_v,baseline_Kc,new_Kc,delta,is_braess,timestamp,code_version,seed_root,seed_child,run_id,graph_type,graph_params_json,n,K_start,K_min,K_step,onset_eps,onset_minrun,add_weight,omega_json,edges_json,pos_json
0,6,0.8000000000000629,0.8100000000000629,0.010000000000000009,True,2025-10-10T14:12:01.307237,2025-10-10_single_edge_only_v2,5567376058526621140,477927275146445187,run_477927275146445187,er,"{""n"": 17, ""p"": 0.44248226510628896, ""weight_low"": 1.0, ""weight_high"": 1.0}",17,5.0,0.4,0.01,0.05,3,1.0,"[-1.2493571836874895, 0.19516818023244167, -0.3951456344328186, 0.030897442849228237, -0.5652788751097652, 0.04642599552477508, -0.5804600682487393, 1.677540279251002, 1.096165687157679, -2.1512297406170626, 2.894395073363933, 0.45976216184337587, 1.453668986270906, -1.4458478466990017, -0.6163630435811762, -1.817349484620835, -0.4377917255120229]","[[0, 1, 1.0], [0, 2, 1.0], [0, 4, 1.0], [0, 5, 1.0], [0, 9, 1.0], [0, 10, 1.0], [0, 11, 1.0], [0, 13, 1.0], [0, 14, 1.0], [1, 2, 1.0], [1, 8, 1.0], [1, 10, 1.0], [1, 13, 1.0], [2, 3, 1.0], [2, 6, 1.0], [2, 7, 1.0], [2, 9, 1.0], [2, 12, 1.0], [2, 13, 1.0], [2, 14, 1.0], [2, 15, 1.0], [3, 9, 1.0], [3, 13, 1.0], [3, 15, 1.0], [3, 16, 1.0], [4, 8, 1.0], [4, 9, 1.0], [4, 10, 1.0], [4, 12, 1.0], [5, 6, 1.0], [5, 7, 1.0], [5, 8, 1.0], [5, 9, 1.0], [5, 13, 1.0], [5, 14, 1.0], [6, 7, 1.0], [6, 8, 1.0], [6, 14, 1.0], [6, 15, 1.0], [6, 16, 1.0], [7, 14, 1.0], [7, 15, 1.0], [7, 16, 1.0], [8, 10, 1.0], [8, 11, 1.0], [8, 16, 1.0], [9, 11, 1.0], [9, 13, 1.0], [9, 14, 1.0], [10, 13, 1.0], [10, 16, 1.0], [11, 14, 1.0], [11, 16, 1.0], [12, 13, 1.0], [12, 14, 1.0], [13, 15, 1.0], [13, 16, 1.0]]",
0,7,0.8000000000000629,0.8100000000000629,0.010000000000000009,True,2025-10-10T14:12:01.307237,2025-10-10_single_edge_only_v2,5567376058526621140,477927275146445187,run_477927275146445187,er,"{""n"": 17, ""p"": 0.44248226510628896, ""weight_low"": 1.0, ""weight_high"": 1.0}",17,5.0,0.4,0.01,0.05,3,1.0,"[-1.2493571836874895, 0.19516818023244167, -0.3951456344328186, 0.030897442849228237, -0.5652788751097652, 0.04642599552477508, -0.5804600682487393, 1.677540279251002, 1.096165687157679, -2.1512297406170626, 2.894395073363933, 0.45976216184337587, 1.453668986270906, -1.4458478466990017, -0.6163630435811762, -1.817349484620835, -0.4377917255120229]","[[0, 1, 1.0], [0, 2, 1.0], [0, 4, 1.0], [0, 5, 1.0], [0, 9, 1.0], [0, 10, 1.0], [0, 11, 1.0], [0, 13, 1.0], [0, 14, 1.0], [1, 2, 1.0], [1, 8, 1.0], [1, 10, 1.0], [1, 13, 1.0], [2, 3, 1.0], [2, 6, 1.0], [2, 7, 1.0], [2, 9, 1.0], [2, 12, 1.0], [2, 13, 1.0], [2, 14, 1.0], [2, 15, 1.0], [3, 9, 1.0], [3, 13, 1.0], [3, 15, 1.0], [3, 16, 1.0], [4, 8, 1.0], [4, 9, 1.0], [4, 10, 1.0], [4, 12, 1.0], [5, 6, 1.0], [5, 7, 1.0], [5, 8, 1.0], [5, 9, 1.0], [5, 13, 1.0], [5, 14, 1.0], [6, 7, 1.0], [6, 8, 1.0], [6, 14, 1.0], [6, 15, 1.0], [6, 16, 1.0], [7, 14, 1.0], [7, 15, 1.0], [7, 16, 1.0], [8, 10, 1.0], [8, 11, 1.0], [8, 16, 1.0], [9, 11, 1.0], [9, 13, 1.0], [9, 14, 1.0], [10, 13, 1.0], [10, 16, 1.0], [11, 14, 1.0], [11, 16, 1.0], [12, 13, 1.0], [12, 14, 1.0], [13, 15, 1.0], [13, 16, 1.0]]",
0,8,0.8000000000000629,0.8100000000000629,0.010000000000000009,True,2025-10-10T14:12:01.307237,2025-10-10_single_edge_only_v2,5567376058526621140,477927275146445187,run_477927275146445187,er,"{""n"": 17, ""p"": 0.44248226510628896, ""weight_low"": 1.0, ""weight_high"": 1.0}",17,5.0,0.4,0.01,0.05,3,1.0,"[-1.2493571836874895, 0.19516818023244167, -0.3951456344328186, 0.030897442849228237, -0.5652788751097652, 0.04642599552477508, -0.5804600682487393, 1.677540279251002, 1.096165687157679, -2.1512297406170626, 2.894395073363933, 0.45976216184337587, 1.453668986270906, -1.4458478466990017, -0.6163630435811762, -1.817349484620835, -0.4377917255120229]","[[0, 1, 1.0], [0, 2, 1.0], [0, 4, 1.0], [0, 5, 1.0], [0, 9, 1.0], [0, 10, 1.0], [0, 11, 1.0], [0, 13, 1.0], [0, 14, 1.0], [1, 2, 1.0], [1, 8, 1.0], [1, 10, 1.0], [1, 13, 1.0], [2, 3, 1.0], [2, 6, 1.0], [2, 7, 1.0], [2, 9, 1.0], [2, 12, 1.0], [2, 13, 1.0], [2, 14, 1.0], [2, 15, 1.0], [3, 9, 1.0], [3, 13, 1.0], [3, 15, 1.0], [3, 16, 1.0], [4, 8, 1.0], [4, 9, 1.0], [4, 10, 1.0], [4, 12, 1.0], [5, 6, 1.0], [5, 7, 1.0], [5, 8, 1.0], [5, 9, 1.0], [5, 13, 1.0], [5, 14, 1.0], [6, 7, 1.0], [6, 8, 1.0], [6, 14, 1.0], [6, 15, 1.0], [6, 16, 1.0], [7, 14, 1.0], [7, 15, 1.0], [7, 16, 1.0], [8, 10, 1.0], [8, 11, 1.0], [8, 16, 1.0], [9, 11, 1.0], [9, 13, 1.0], [9, 14, 1.0], [10, 13, 1.0], [10, 16, 1.0], [11, 14, 1.0], [11, 16, 1.0], [12, 13, 1.0], [12, 14, 1.0], [13, 15, 1.0], [13, 16, 1.0]]",
0,15,0.8000000000000629,0.8200000000000629,0.020000000000000018,True,2025-10-10T14:12:01.307237,2025-10-10_single_edge_only_v2,5567376058526621140,477927275146445187,run_477927275146445187,er,"{""n"": 17, ""p"": 0.44248226510628896, ""weight_low"": 1.0, ""weight_high"": 1.0}",17,5.0,0.4,0.01,0.05,3,1.0,"[-1.2493571836874895, 0.19516818023244167, -0.3951456344328186, 0.030897442849228237, -0.5652788751097652, 0.04642599552477508, -0.5804600682487393, 1.677540279251002, 1.096165687157679, -2.1512297406170626, 2.894395073363933, 0.45976216184337587, 1.453668986270906, -1.4458478466990017, -0.6163630435811762, -1.817349484620835, -0.4377917255120229]","[[0, 1, 1.0], [0, 2, 1.0], [0, 4, 1.0], [0, 5, 1.0], [0, 9, 1.0], [0, 10, 1.0], [0, 11, 1.0], [0, 13, 1.0], [0, 14, 1.0], [1, 2, 1.0], [1, 8, 1.0], [1, 10, 1.0], [1, 13, 1.0], [2, 3, 1.0], [2, 6, 1.0], [2, 7, 1.0], [2, 9, 1.0], [2, 12, 1.0], [2, 13, 1.0], [2, 14, 1.0], [2, 15, 1.0], [3, 9, 1.0], [3, 13, 1.0], [3, 15, 1.0], [3, 16, 1.0], [4, 8, 1.0], [4, 9, 1.0], [4, 10, 1.0], [4, 12, 1.0], [5, 6, 1.0], [5, 7, 1.0], [5, 8, 1.0], [5, 9, 1.0], [5, 13, 1.0], [5, 14, 1.0], [6, 7, 1.0], [6, 8, 1.0], [6, 14, 1.0], [6, 15, 1.0], [6, 16, 1.0], [7, 14, 1.0], [7, 15, 1.0], [7, 16, 1.0], [8, 10, 1.0], [8, 11, 1.0], [8, 16, 1.0], [9, 11, 1.0], [9, 13, 1.0], [9, 14, 1.0], [10, 13, 1.0], [10, 16, 1.0], [11, 14, 1.0], [11, 16, 1.0], [12, 13, 1.0], [12, 14, 1.0], [13, 15, 1.0], [13, 16, 1.0]]",
0,16,0.8000000000000629,0.8100000000000629,0.010000000000000009,True,2025-10-10T14:12:01.307237,2025-10-10_single_edge_only_v2,5567376058526621140,477927275146445187,run_477927275146445187,er,"{""n"": 17, ""p"": 0.44248226510628896, ""weight_low"": 1.0, ""weight_high"": 1.0}",17,5.0,0.4,0.01,0.05,3,1.0,"[-1.2493571836874895, 0.19516818023244167, -0.3951456344328186, 0.030897442849228237, -0.5652788751097652, 0.04642599552477508, -0.5804600682487393, 1.677540279251002, 1.096165687157679, -2.1512297406170626, 2.894395073363933, 0.45976216184337587, 1.453668986270906, -1.4458478466990017, -0.6163630435811762, -1.817349484620835, -0.4377917255120229]","[[0, 1, 1.0], [0, 2, 1.0], [0, 4, 1.0], [0, 5, 1.0], [0, 9, 1.0], [0, 10, 1.0], [0, 11, 1.0], [0, 13, 1.0], [0, 14, 1.0], [1, 2, 1.0], [1, 8, 1.0], [1, 10, 1.0], [1, 13, 1.0], [2, 3, 1.0], [2, 6, 1.0], [2, 7, 1.0], [2, 9, 1.0], [2, 12, 1.0], [2, 13, 1.0], [2, 14, 1.0], [2, 15, 1.0], [3, 9, 1.0], [3, 13, 1.0], [3, 15, 1.0], [3, 16, 1.0], [4, 8, 1.0], [4, 9, 1.0], [4, 10, 1.0], [4, 12, 1.0], [5, 6, 1.0], [5, 7, 1.0], [5, 8, 1.0], [5, 9, 1.0], [5, 13, 1.0], [5, 14, 1.0], [6, 7, 1.0], [6, 8, 1.0], [6, 14, 1.0], [6, 15, 1.0], [6, 16, 1.0], [7, 14, 1.0], [7, 15, 1.0], [7, 16, 1.0], [8, 10, 1.0], [8, 11, 1.0], [8, 16, 1.0], [9, 11, 1.0], [9, 13, 1.0], [9, 14, 1.0], [10, 13, 1.0], [10, 16, 1.0], [11, 14, 1.0], [11, 16, 1.0], [12, 13, 1.0], [12, 14, 1.0], [13, 15, 1.0], [13, 16, 1.0]]",
2,5,0.8000000000000629,0.8100000000000629,0.010000000000000009,True,2025-10-10T14:12:01.307237,2025-10-10_single_edge_only_v2,5567376058526621140,477927275146445187,run_477927275146445187,er,"{""n"": 17, ""p"": 0.44248226510628896, ""weight_low"": 1.0, ""weight_high"": 1.0}",17,5.0,0.4,0.01,0.05,3,1.0,"[-1.2493571836874895, 0.19516818023244167, -0.3951456344328186, 0.030897442849228237, -0.5652788751097652, 0.04642599552477508, -0.5804600682487393, 1.677540279251002, 1.096165687157679, -2.1512297406170626, 2.894395073363933, 0.45976216184337587, 1.453668986270906, -1.4458478466990017, -0.6163630435811762, -1.817349484620835, -0.4377917255120229]","[[0, 1, 1.0], [0, 2, 1.0], [0, 4, 1.0], [0, 5, 1.0], [0, 9, 1.0], [0, 10, 1.0], [0, 11, 1.0], [0, 13, 1.0], [0, 14, 1.0], [1, 2, 1.0], [1, 8, 1.0], [1, 10, 1.0], [1, 13, 1.0], [2, 3, 1.0], [2, 6, 1.0], [2, 7, 1.0], [2, 9, 1.0], [2, 12, 1.0], [2, 13, 1.0], [2, 14, 1.0], [2, 15, 1.0], [3, 9, 1.0], [3, 13, 1.0], [3, 15, 1.0], [3, 16, 1.0], [4, 8, 1.0], [4, 9, 1.0], [4, 10, 1.0], [4, 12, 1.0], [5, 6, 1.0], [5, 7, 1.0], [5, 8, 1.0], [5, 9, 1.0], [5, 13, 1.0], [5, 14, 1.0], [6, 7, 1.0], [6, 8, 1.0], [6, 14, 1.0], [6, 15, 1.0], [6, 16, 1.0], [7, 14, 1.0], [7, 15, 1.0], [7, 16, 1.0], [8, 10, 1.0], [8, 11, 1.0], [8, 16, 1.0], [9, 11, 1.0], [9, 13, 1.0], [9, 14, 1.0], [10, 13, 1.0], [10, 16, 1.0], [11, 14, 1.0], [11, 16, 1.0], [12, 13, 1.0], [12, 14, 1.0], [13, 15, 1.0], [13, 16, 1.0]]",
2,16,0.8000000000000629,0.8100000000000629,0.010000000000000009,True,2025-10-10T14:12:01.307237,2025-10-10_single_edge_only_v2,5567376058526621140,477927275146445187,run_477927275146445187,er,"{""n"": 17, ""p"": 0.44248226510628896, ""weight_low"": 1.0, ""weight_high"": 1.0}",17,5.0,0.4,0.01,0.05,3,1.0,"[-1.2493571836874895, 0.19516818023244167, -0.3951456344328186, 0.030897442849228237, -0.5652788751097652, 0.04642599552477508, -0.5804600682487393, 1.677540279251002, 1.096165687157679, -2.1512297406170626, 2.894395073363933, 0.45976216184337587, 1.453668986270906, -1.4458478466990017, -0.6163630435811762, -1.817349484620835, -0.4377917255120229]","[[0, 1, 1.0], [0, 2, 1.0], [0, 4, 1.0], [0, 5, 1.0], [0, 9, 1.0], [0, 10, 1.0], [0, 11, 1.0], [0, 13, 1.0], [0, 14, 1.0], [1, 2, 1.0], [1, 8, 1.0], [1, 10, 1.0], [1, 13, 1.0], [2, 3, 1.0], [2, 6, 1.0], [2, 7, 1.0], [2, 9, 1.0], [2, 12, 1.0], [2, 13, 1.0], [2, 14, 1.0], [2, 15, 1.0], [3, 9, 1.0], [3, 13, 1.0], [3, 15, 1.0], [3, 16, 1.0], [4, 8, 1.0], [4, 9, 1.0], [4, 10, 1.0], [4, 12, 1.0], [5, 6, 1.0], [5, 7, 1.0], [5, 8, 1.0], [5, 9, 1.0], [5, 13, 1.0], [5, 14, 1.0], [6, 7, 1.0], [6, 8, 1.0], [6, 14, 1.0], [6, 15, 1.0], [6, 16, 1.0], [7, 14, 1.0], [7, 15, 1.0], [7, 16, 1.0], [8, 10, 1.0], [8, 11, 1.0], [8, 16, 1.0], [9, 11, 1.0], [9, 13, 1.0], [9, 14, 1.0], [10, 13, 1.0], [10, 16, 1.0], [11, 14, 1.0], [11, 16, 1.0], [12, 13, 1.0], [12, 14, 1.0], [13, 15, 1.0], [13, 16, 1.0]]",
5,16,0.8000000000000629,0.8100000000000629,0.010000000000000009,True,2025-10-10T14:12:01.307237,2025-10-10_single_edge_only_v2,5567376058526621140,477927275146445187,run_477927275146445187,er,"{""n"": 17, ""p"": 0.44248226510628896, ""weight_low"": 1.0, ""weight_high"": 1.0}",17,5.0,0.4,0.01,0.05,3,1.0,"[-1.2493571836874895, 0.19516818023244167, -0.3951456344328186, 0.030897442849228237, -0.5652788751097652, 0.04642599552477508, -0.5804600682487393, 1.677540279251002, 1.096165687157679, -2.1512297406170626, 2.894395073363933, 0.45976216184337587, 1.453668986270906, -1.4458478466990017, -0.6163630435811762, -1.817349484620835, -0.4377917255120229]","[[0, 1, 1.0], [0, 2, 1.0], [0, 4, 1.0], [0, 5, 1.0], [0, 9, 1.0], [0, 10, 1.0], [0, 11, 1.0], [0, 13, 1.0], [0, 14, 1.0], [1, 2, 1.0], [1, 8, 1.0], [1, 10, 1.0], [1, 13, 1.0], [2, 3, 1.0], [2, 6, 1.0], [2, 7, 1.0], [2, 9, 1.0], [2, 12, 1.0], [2, 13, 1.0], [2, 14, 1.0], [2, 15, 1.0], [3, 9, 1.0], [3, 13, 1.0], [3, 15, 1.0], [3, 16, 1.0], [4, 8, 1.0], [4, 9, 1.0], [4, 10, 1.0], [4, 12, 1.0], [5, 6, 1.0], [5, 7, 1.0], [5, 8, 1.0], [5, 9, 1.0], [5, 13, 1.0], [5, 14, 1.0], [6, 7, 1.0], [6, 8, 1.0], [6, 14, 1.0], [6, 15, 1.0], [6, 16, 1.0], [7, 14, 1.0], [7, 15, 1.0], [7, 16, 1.0], [8, 10, 1.0], [8, 11, 1.0], [8, 16, 1.0], [9, 11, 1.0], [9, 13, 1.0], [9, 14, 1.0], [10, 13, 1.0], [10, 16, 1.0], [11, 14, 1.0], [11, 16, 1.0], [12, 13, 1.0], [12, 14, 1.0], [13, 15, 1.0], [13, 16, 1.0]]",
6,12,0.8000000000000629,0.8100000000000629,0.010000000000000009,True,2025-10-10T14:12:01.307237,2025-10-10_single_edge_only_v2,5567376058526621140,477927275146445187,run_477927275146445187,er,"{""n"": 17, ""p"": 0.44248226510628896, ""weight_low"": 1.0, ""weight_high"": 1.0}",17,5.0,0.4,0.01,0.05,3,1.0,"[-1.2493571836874895, 0.19516818023244167, -0.3951456344328186, 0.030897442849228237, -0.5652788751097652, 0.04642599552477508, -0.5804600682487393, 1.677540279251002, 1.096165687157679, -2.1512297406170626, 2.894395073363933, 0.45976216184337587, 1.453668986270906, -1.4458478466990017, -0.6163630435811762, -1.817349484620835, -0.4377917255120229]","[[0, 1, 1.0], [0, 2, 1.0], [0, 4, 1.0], [0, 5, 1.0], [0, 9, 1.0], [0, 10, 1.0], [0, 11, 1.0], [0, 13, 1.0], [0, 14, 1.0], [1, 2, 1.0], [1, 8, 1.0], [1, 10, 1.0], [1, 13, 1.0], [2, 3, 1.0], [2, 6, 1.0], [2, 7, 1.0], [2, 9, 1.0], [2, 12, 1.0], [2, 13, 1.0], [2, 14, 1.0], [2, 15, 1.0], [3, 9, 1.0], [3, 13, 1.0], [3, 15, 1.0], [3, 16, 1.0], [4, 8, 1.0], [4, 9, 1.0], [4, 10, 1.0], [4, 12, 1.0], [5, 6, 1.0], [5, 7, 1.0], [5, 8, 1.0], [5, 9, 1.0], [5, 13, 1.0], [5, 14, 1.0], [6, 7, 1.0], [6, 8, 1.0], [6, 14, 1.0], [6, 15, 1.0], [6, 16, 1.0], [7, 14, 1.0], [7, 15, 1.0], [7, 16, 1.0], [8, 10, 1.0], [8, 11, 1.0], [8, 16, 1.0], [9, 11, 1.0], [9, 13, 1.0], [9, 14, 1.0], [10, 13, 1.0], [10, 16, 1.0], [11, 14, 1.0], [11, 16, 1.0], [12, 13, 1.0], [12, 14, 1.0], [13, 15, 1.0], [13, 16, 1.0]]",
7,11,0.8000000000000629,0.8100000000000629,0.010000000000000009,True,2025-10-10T14:12:01.307237,2025-10-10_single_edge_only_v2,5567376058526621140,477927275146445187,run_477927275146445187,er,"{""n"": 17, ""p"": 0.44248226510628896, ""weight_low"": 1.0, ""weight_high"": 1.0}",17,5.0,0.4,0.01,0.05,3,1.0,"[-1.2493571836874895, 0.19516818023244167, -0.3951456344328186, 0.030897442849228237, -0.5652788751097652, 0.04642599552477508, -0.5804600682487393, 1.677540279251002, 1.096165687157679, -2.1512297406170626, 2.894395073363933, 0.45976216184337587, 1.453668986270906, -1.4458478466990017, -0.6163630435811762, -1.817349484620835, -0.4377917255120229]","[[0, 1, 1.0], [0, 2, 1.0], [0, 4, 1.0], [0, 5, 1.0], [0, 9, 1.0], [0, 10, 1.0], [0, 11, 1.0], [0, 13, 1.0], [0, 14, 1.0], [1, 2, 1.0], [1, 8, 1.0], [1, 10, 1.0], [1, 13, 1.0], [2, 3, 1.0], [2, 6, 1.0], [2, 7, 1.0], [2, 9, 1.0], [2, 12, 1.0], [2, 13, 1.0], [2, 14, 1.0], [2, 15, 1.0], [3, 9, 1.0], [3, 13, 1.0], [3, 15, 1.0], [3, 16, 1.0], [4, 8, 1.0], [4, 9, 1.0], [4, 10, 1.0], [4, 12, 1.0], [5, 6, 1.0], [5, 7, 1.0], [5, 8, 1.0], [5, 9, 1.0], [5, 13, 1.0], [5, 14, 1.0], [6, 7, 1.0], [6, 8, 1.0], [6, 14, 1.0], [6, 15, 1.0], [6, 16, 1.0], [7, 14, 1.0], [7, 15, 1.0], [7, 16, 1.0], [8, 10, 1.0], [8, 11, 1.0], [8, 16, 1.0], [9, 11, 1.0], [9, 13, 1.0], [9, 14, 1.0], [10, 13, 1.0], [10, 16, 1.0], [11, 14, 1.0], [11, 16, 1.0], [12, 13, 1.0], [12, 14, 1.0], [13, 15, 1.0], [13, 16, 1.0]]",
9,16,0.8000000000000629,0.8100000000000629,0.010000000000000009,True,2025-10-10T14:12:01.307237,2025-10-10_single_edge_only_v2,5567376058526621140,477927275146445187,run_477927275146445187,er,"{""n"": 17, ""p"": 0.44248226510628896, ""weight_low"": 1.0, ""weight_high"": 1.0}",17,5.0,0.4,0.01,0.05,3,1.0,"[-1.2493571836874895, 0.19516818023244167, -0.3951456344328186, 0.030897442849228237, -0.5652788751097652, 0.04642599552477508, -0.5804600682487393, 1.677540279251002, 1.096165687157679, -2.1512297406170626, 2.894395073363933, 0.45976216184337587, 1.453668986270906, -1.4458478466990017, -0.6163630435811762, -1.817349484620835, -0.4377917255120229]","[[0, 1, 1.0], [0, 2, 1.0], [0, 4, 1.0], [0, 5, 1.0], [0, 9, 1.0], [0, 10, 1.0], [0, 11, 1.0], [0, 13, 1.0], [0, 14, 1.0], [1, 2, 1.0], [1, 8, 1.0], [1, 10, 1.0], [1, 13, 1.0], [2, 3, 1.0], [2, 6, 1.0], [2, 7, 1.0], [2, 9, 1.0], [2, 12, 1.0], [2, 13, 1.0], [2, 14, 1.0], [2, 15, 1.0], [3, 9, 1.0], [3, 13, 1.0], [3, 15, 1.0], [3, 16, 1.0], [4, 8, 1.0], [4, 9, 1.0], [4, 10, 1.0], [4, 12, 1.0], [5, 6, 1.0], [5, 7, 1.0], [5, 8, 1.0], [5, 9, 1.0], [5, 13, 1.0], [5, 14, 1.0], [6, 7, 1.0], [6, 8, 1.0], [6, 14, 1.0], [6, 15, 1.0], [6, 16, 1.0], [7, 14, 1.0], [7, 15, 1.0], [7, 16, 1.0], [8, 10, 1.0], [8, 11, 1.0], [8, 16, 1.0], [9, 11, 1.0], [9, 13, 1.0], [9, 14, 1.0], [10, 13, 1.0], [10, 16, 1.0], [11, 14, 1.0], [11, 16, 1.0], [12, 13, 1.0], [12, 14, 1.0], [13, 15, 1.0], [13, 16, 1.0]]",
11,12,0.8000000000000629,0.8100000000000629,0.010000000000000009,True,2025-10-10T14:12:01.307237,2025-10-10_single_edge_only_v2,5567376058526621140,477927275146445187,run_477927275146445187,er,"{""n"": 17, ""p"": 0.44248226510628896, ""weight_low"": 1.0, ""weight_high"": 1.0}",17,5.0,0.4,0.01,0.05,3,1.0,"[-1.2493571836874895, 0.19516818023244167, -0.3951456344328186, 0.030897442849228237, -0.5652788751097652, 0.04642599552477508, -0.5804600682487393, 1.677540279251002, 1.096165687157679, -2.1512297406170626, 2.894395073363933, 0.45976216184337587, 1.453668986270906, -1.4458478466990017, -0.6163630435811762, -1.817349484620835, -0.4377917255120229]","[[0, 1, 1.0], [0, 2, 1.0], [0, 4, 1.0], [0, 5, 1.0], [0, 9, 1.0], [0, 10, 1.0], [0, 11, 1.0], [0, 13, 1.0], [0, 14, 1.0], [1, 2, 1.0], [1, 8, 1.0], [1, 10, 1.0], [1, 13, 1.0], [2, 3, 1.0], [2, 6, 1.0], [2, 7, 1.0], [2, 9, 1.0], [2, 12, 1.0], [2, 13, 1.0], [2, 14, 1.0], [2, 15, 1.0], [3, 9, 1.0], [3, 13, 1.0], [3, 15, 1.0], [3, 16, 1.0], [4, 8, 1.0], [4, 9, 1.0], [4, 10, 1.0], [4, 12, 1.0], [5, 6, 1.0], [5, 7, 1.0], [5, 8, 1.0], [5, 9, 1.0], [5, 13, 1.0], [5, 14, 1.0], [6, 7, 1.0], [6, 8, 1.0], [6, 14, 1.0], [6, 15, 1.0], [6, 16, 1.0], [7, 14, 1.0], [7, 15, 1.0], [7, 16, 1.0], [8, 10, 1.0], [8, 11, 1.0], [8, 16, 1.0], [9, 11, 1.0], [9, 13, 1.0], [9, 14, 1.0], [10, 13, 1.0], [10, 16, 1.0], [11, 14, 1.0], [11, 16, 1.0], [12, 13, 1.0], [12, 14, 1.0], [13, 15, 1.0], [13, 16, 1.0]]",
14,16,0.8000000000000629,0.8100000000000629,0.010000000000000009,True,2025-10-10T14:12:01.307237,2025-10-10_single_edge_only_v2,5567376058526621140,477927275146445187,run_477927275146445187,er,"{""n"": 17, ""p"": 0.44248226510628896, ""weight_low"": 1.0, ""weight_high"": 1.0}",17,5.0,0.4,0.01,0.05,3,1.0,"[-1.2493571836874895, 0.19516818023244167, -0.3951456344328186, 0.030897442849228237, -0.5652788751097652, 0.04642599552477508, -0.5804600682487393, 1.677540279251002, 1.096165687157679, -2.1512297406170626, 2.894395073363933, 0.45976216184337587, 1.453668986270906, -1.4458478466990017, -0.6163630435811762, -1.817349484620835, -0.4377917255120229]","[[0, 1, 1.0], [0, 2, 1.0], [0, 4, 1.0], [0, 5, 1.0], [0, 9, 1.0], [0, 10, 1.0], [0, 11, 1.0], [0, 13, 1.0], [0, 14, 1.0], [1, 2, 1.0], [1, 8, 1.0], [1, 10, 1.0], [1, 13, 1.0], [2, 3, 1.0], [2, 6, 1.0], [2, 7, 1.0], [2, 9, 1.0], [2, 12, 1.0], [2, 13, 1.0], [2, 14, 1.0], [2, 15, 1.0], [3, 9, 1.0], [3, 13, 1.0], [3, 15, 1.0], [3, 16, 1.0], [4, 8, 1.0], [4, 9, 1.0], [4, 10, 1.0], [4, 12, 1.0], [5, 6, 1.0], [5, 7, 1.0], [5, 8, 1.0], [5, 9, 1.0], [5, 13, 1.0], [5, 14, 1.0], [6, 7, 1.0], [6, 8, 1.0], [6, 14, 1.0], [6, 15, 1.0], [6, 16, 1.0], [7, 14, 1.0], [7, 15, 1.0], [7, 16, 1.0], [8, 10, 1.0], [8, 11, 1.0], [8, 16, 1.0], [9, 11, 1.0], [9, 13, 1.0], [9, 14, 1.0], [10, 13, 1.0], [10, 16, 1.0], [11, 14, 1.0], [11, 16, 1.0], [12, 13, 1.0], [12, 14, 1.0], [13, 15, 1.0], [13, 16, 1.0]]",
12,15,2.7600000000000477,2.7800000000000473,0.019999999999999574,True,2025-10-10T14:12:15.270621,2025-10-10_single_edge_only_v2,5567376058526621140,1016639435091643652,run_1016639435091643652,rgn,"{""n"": 19, ""radius"": 24.586688371446424, ""box_size"": 100.0, ""weight_low"": 1.0, ""weight_high"": 1.0}",19,5.0,0.4,0.01,0.05,3,1.0,"[-0.3921377966719517, 0.635810103157352, -0.5682541731740017, -1.0866259308428108, 0.11179356413803537, 0.49614310540639095, -1.1699448929046816, -0.47712047285519027, 0.5828438110945171, -0.3581673329965985, 0.2479185390076747, 0.7562447781837799, -2.144418985513818, 0.5736931702639241, -0.3678530465955074, 0.3800308064649475, 0.24808886402714733, -1.094636854241054, 1.191742376394807]","[[0, 2, 1.0], [0, 3, 1.0], [0, 5, 1.0], [0, 17, 1.0], [0, 18, 1.0], [1, 7, 1.0], [1, 12, 1.0], [1, 16, 1.0], [2, 17, 1.0], [2, 18, 1.0], [3, 17, 1.0], [3, 18, 1.0], [4, 8, 1.0], [4, 9, 1.0], [4, 10, 1.0], [5, 6, 1.0], [5, 18, 1.0], [6, 16, 1.0], [7, 12, 1.0], [7, 14, 1.0], [8, 9, 1.0], [10, 13, 1.0], [11, 14, 1.0], [13, 14, 1.0], [15, 16, 1.0], [17, 18, 1.0]]","{""0"": [88.40172531400718, 32.859188514835026], ""1"": [35.01852446073741, 82.74828891980496], ""2"": [94.62831003718297, 19.63460667078778], ""3"": [73.2230047391417, 40.33352979084469], ""4"": [13.439276377322217, 12.698855947692977], ""5"": [96.01104565177643, 56.21285870014145], ""6"": [91.01242499325926, 62.68616778338715], ""7"": [38.84349725187701, 72.66489779317585], ""8"": [36.958788875684, 7.153245409761999], ""9"": [24.645173991154333, 0.7943072144333096], ""10"": [7.937178518414923, 25.476487757964293], ""11"": [2.385315014881817, 71.90885411350538], ""12"": [42.35697558309219, 68.04605400904931], ""13"": [25.26727823354442, 35.77853690413699], ""14"": [17.9946907708584, 58.54302498137661], ""15"": [66.2478945645246, 99.48591918609102], ""16"": [68.74722583886663, 91.56200393476075], ""17"": [83.5140634984829, 34.408398640362414], ""18"": [91.48261617266401, 34.526383864163826]}"
