row_index,run_id,graph_type,n,edge_u,edge_v,delta_obs,baseline_Kc_csv,new_Kc_csv,dK_da_pred,sign_match,Kc_from_continuation,Kc_refined,augment_res_norm,Hx_condition_number,linear_system_residual
280,1759451756_43,rgn,18,0,2,0.08,1.6600000000000636,1.7400000000000635,-0.9590491360597988,False,1.6600000000000636,1.659999990088213,1.2146108013324966e-15,252584064992.94125,2.4110411676855912e-14
281,1759451756_43,rgn,18,0,8,0.04,1.6600000000000636,1.7000000000000637,-0.5080342372287519,False,1.6600000000000636,1.659999990088213,1.2146108013324966e-15,252584064992.94125,1.2002610215682461e-14
282,1759451756_43,rgn,18,0,12,0.06,1.6600000000000636,1.7200000000000637,-0.8559892277531689,False,1.6600000000000636,1.659999990088213,1.2146108013324966e-15,252584064992.94125,2.3841263025290615e-14
283,1759451756_43,rgn,18,0,13,0.05,1.6600000000000636,1.7100000000000637,-0.5230755570927166,False,1.6600000000000636,1.659999990088213,1.2146108013324966e-15,252584064992.94125,1.4755645996863694e-14
284,1759451756_43,rgn,18,2,3,0.1200000000000001,1.6600000000000636,1.7800000000000638,-0.6576060118033406,False,1.6600000000000636,1.659999990088213,1.2146108013324966e-15,252584064992.94125,1.5957500454814323e-14
285,1759451756_43,rgn,18,2,5,0.05,1.6600000000000636,1.7100000000000637,-0.43103569064560304,False,1.6600000000000636,1.659999990088213,1.2146108013324966e-15,252584064992.94125,1.4496805602573112e-14
286,1759451756_43,rgn,18,2,6,0.1,1.6600000000000636,1.7600000000000635,-0.8497771610634354,False,1.6600000000000636,1.659999990088213,1.2146108013324966e-15,252584064992.94125,2.2372415795236758e-14
287,1759451756_43,rgn,18,2,7,0.09,1.6600000000000636,1.7500000000000635,-0.7465866336616216,False,1.6600000000000636,1.659999990088213,1.2146108013324966e-15,252584064992.94125,2.0860196051583266e-14
288,1759451756_43,rgn,18,2,11,0.09,1.6600000000000636,1.7500000000000635,-1.0662688315426,False,1.6600000000000636,1.659999990088213,1.2146108013324966e-15,252584064992.94125,2.275831703468116e-14
289,1759451756_43,rgn,18,2,14,0.1400000000000001,1.6600000000000636,1.8000000000000638,-1.1947640138018056,False,1.6600000000000636,1.659999990088213,1.2146108013324966e-15,252584064992.94125,2.908468617220078e-14
290,1759451756_43,rgn,18,3,8,0.08,1.6600000000000636,1.7400000000000635,-0.4515305501639511,False,1.6600000000000636,1.659999990088213,1.2146108013324966e-15,252584064992.94125,1.2670816458390152e-14
291,1759451756_43,rgn,18,3,9,0.03,1.6600000000000636,1.6900000000000637,-0.189104850113159,False,1.6600000000000636,1.659999990088213,1.2146108013324966e-15,252584064992.94125,5.3277113347259826e-15
292,1759451756_43,rgn,18,3,12,0.06,1.6600000000000636,1.7200000000000637,-0.4264260529211384,False,1.6600000000000636,1.659999990088213,1.2146108013324966e-15,252584064992.94125,1.552562899421347e-14
293,1759451756_43,rgn,18,5,8,0.02,1.6600000000000636,1.6800000000000637,-0.18031220614623703,False,1.6600000000000636,1.659999990088213,1.2146108013324966e-15,252584064992.94125,5.065826136517768e-15
294,1759451756_43,rgn,18,5,12,0.04,1.6600000000000636,1.7000000000000637,-0.32386844668969905,False,1.6600000000000636,1.659999990088213,1.2146108013324966e-15,252584064992.94125,1.1069291069652606e-14
295,1759451756_43,rgn,18,5,13,0.02,1.6600000000000636,1.6800000000000637,-0.17131270974950014,False,1.6600000000000636,1.659999990088213,1.2146108013324966e-15,252584064992.94125,6.236792283222585e-15
296,1759451756_43,rgn,18,5,14,0.01,1.6600000000000636,1.6700000000000637,-0.2097391987879346,False,1.6600000000000636,1.659999990088213,1.2146108013324966e-15,252584064992.94125,4.026319656212778e-15
297,1759451756_43,rgn,18,6,8,0.05,1.6600000000000636,1.7100000000000637,-0.49509985955001756,False,1.6600000000000636,1.659999990088213,1.2146108013324966e-15,252584064992.94125,1.5749187213377232e-14
298,1759451756_43,rgn,18,6,12,0.07,1.6600000000000636,1.7300000000000637,-0.709754679369708,False,1.6600000000000636,1.659999990088213,1.2146108013324966e-15,252584064992.94125,2.6457235324475613e-14
299,1759451756_43,rgn,18,6,13,0.06,1.6600000000000636,1.7200000000000637,-0.46852426426510346,False,1.6600000000000636,1.659999990088213,1.2146108013324966e-15,252584064992.94125,1.1803574421263082e-14
300,1759451756_43,rgn,18,7,8,0.04,1.6600000000000636,1.7000000000000637,-0.3920849242651853,False,1.6600000000000636,1.659999990088213,1.2146108013324966e-15,252584064992.94125,1.0726132983615109e-14
301,1759451756_43,rgn,18,7,12,0.07,1.6600000000000636,1.7300000000000637,-0.6280038961697881,False,1.6600000000000636,1.659999990088213,1.2146108013324966e-15,252584064992.94125,1.8349052459810552e-14
302,1759451756_43,rgn,18,7,13,0.05,1.6600000000000636,1.7100000000000637,-0.383904915145002,False,1.6600000000000636,1.659999990088213,1.2146108013324966e-15,252584064992.94125,9.607655944627405e-15
303,1759451756_43,rgn,18,8,11,0.05,1.6600000000000636,1.7100000000000637,-0.6383608754225184,False,1.6600000000000636,1.659999990088213,1.2146108013324966e-15,252584064992.94125,1.9739955491660637e-14
304,1759451756_43,rgn,18,8,14,0.09,1.6600000000000636,1.7500000000000635,-0.827462041920683,False,1.6600000000000636,1.659999990088213,1.2146108013324966e-15,252584064992.94125,2.0604304716848627e-14
305,1759451756_43,rgn,18,9,14,0.03,1.6600000000000636,1.6900000000000637,-0.279511122077828,False,1.6600000000000636,1.659999990088213,1.2146108013324966e-15,252584064992.94125,7.054292785061265e-15
306,1759451756_43,rgn,18,11,12,0.07,1.6600000000000636,1.7300000000000637,-0.9328929239025465,False,1.6600000000000636,1.659999990088213,1.2146108013324966e-15,252584064992.94125,2.661948974482207e-14
307,1759451756_43,rgn,18,11,13,0.06,1.6600000000000636,1.7200000000000637,-0.6251625471535686,False,1.6600000000000636,1.659999990088213,1.2146108013324966e-15,252584064992.94125,1.685198993184881e-14
308,1759451756_43,rgn,18,12,14,0.1,1.6600000000000636,1.7600000000000635,-1.0006743436226526,False,1.6600000000000636,1.659999990088213,1.2146108013324966e-15,252584064992.94125,2.6594672973173732e-14
309,1759451756_43,rgn,18,13,14,0.1,1.6600000000000636,1.7600000000000635,-0.7550163754475121,False,1.6600000000000636,1.659999990088213,1.2146108013324966e-15,252584064992.94125,1.6906006009449472e-14
310,1759451842_44,er,19,3,8,0.01,0.4900000000000626,0.5000000000000626,0.006301728254964414,True,0.4900000000000626,0.4899999996979526,1.1218015585873812e-15,363399358903.20337,2.0780747465297466e-15
311,1759451842_44,er,19,3,12,0.01,0.4900000000000626,0.5000000000000626,-0.004922025474606234,False,0.4900000000000626,0.4899999996979526,1.1218015585873812e-15,363399358903.20337,2.79099392972796e-15
312,1759451842_44,er,19,11,14,0.01,0.4900000000000626,0.5000000000000626,-0.0014761473321782967,False,0.4900000000000626,0.4899999996979526,1.1218015585873812e-15,363399358903.20337,1.106658102393598e-15
313,1759451886_46,rgn,15,0,8,0.0099999999999997,4.780000000000005,4.7900000000000045,0.3743610216847267,True,4.780000000000005,4.780000002884187,2.4758922472494906e-15,93030058119.64427,3.194734591439931e-15
314,1759451886_46,rgn,15,0,11,0.0099999999999997,4.780000000000005,4.7900000000000045,0.23757029299998253,True,4.780000000000005,4.780000002884187,2.4758922472494906e-15,93030058119.64427,2.006376661051771e-15
315,1759451886_46,rgn,15,2,3,0.0199999999999995,4.780000000000005,4.800000000000004,0.1966983007461955,True,4.780000000000005,4.780000002884187,2.4758922472494906e-15,93030058119.64427,3.0852104989953377e-15
316,1759451886_46,rgn,15,2,8,0.0299999999999993,4.780000000000005,4.810000000000004,0.33718726754969974,True,4.780000000000005,4.780000002884187,2.4758922472494906e-15,93030058119.64427,5.045749831437476e-15
317,1759451886_46,rgn,15,2,11,0.0199999999999995,4.780000000000005,4.800000000000004,0.1997156703496113,True,4.780000000000005,4.780000002884187,2.4758922472494906e-15,93030058119.64427,3.9784237789341745e-15
318,1759451886_46,rgn,15,7,8,0.0099999999999997,4.780000000000005,4.7900000000000045,0.18763688729774908,True,4.780000000000005,4.780000002884187,2.4758922472494906e-15,93030058119.64427,2.554240203027162e-15
319,1759451900_47,er,13,0,1,0.01,0.4400000000000625,0.4500000000000625,-0.029437202057817493,False,0.4400000000000625,0.43999999950242324,4.499794411786937e-16,787906209066.9073,1.1039088432229227e-14
320,1759451900_47,er,13,1,2,0.01,0.4400000000000625,0.4500000000000625,-0.034462698901766974,False,0.4400000000000625,0.43999999950242324,4.499794411786937e-16,787906209066.9073,1.5576205586748724e-14
321,1759451900_47,er,13,1,3,0.01,0.4400000000000625,0.4500000000000625,-0.012666643185163171,False,0.4400000000000625,0.43999999950242324,4.499794411786937e-16,787906209066.9073,8.62586320404888e-15
322,1759451900_47,er,13,1,4,0.02,0.4400000000000625,0.4600000000000626,-0.005758408495091714,False,0.4400000000000625,0.43999999950242324,4.499794411786937e-16,787906209066.9073,3.698192078978799e-15
323,1759451900_47,er,13,4,5,0.01,0.4400000000000625,0.4500000000000625,-0.010335303742142043,False,0.4400000000000625,0.43999999950242324,4.499794411786937e-16,787906209066.9073,2.247487180524856e-15
324,1759452124_52,rgn,18,1,4,0.0299999999999993,4.830000000000004,4.860000000000003,-0.07534751906385419,False,4.830000000000004,4.830000000888319,4.59981155799215e-15,89861751178.4018,2.573629108756427e-15
325,1759452124_52,rgn,18,1,9,0.0099999999999997,4.830000000000004,4.840000000000003,-0.006495759338355147,False,4.830000000000004,4.830000000888319,4.59981155799215e-15,89861751178.4018,1.8724810655405293e-16
326,1759452124_52,rgn,18,5,16,0.0099999999999997,4.830000000000004,4.840000000000003,0.05182908227628012,True,4.830000000000004,4.830000000888319,4.59981155799215e-15,89861751178.4018,2.6355454063561525e-15
327,1759452210_54,rgn,10,0,5,0.0099999999999997,3.320000000000036,3.3300000000000356,0.1195783820290374,True,3.320000000000036,3.3200000036984334,2.3593908594621796e-15,49778770614.7465,2.279078355984155e-16
328,1759452232_55,rgn,16,1,7,0.0399999999999991,4.720000000000006,4.760000000000005,0.1964558969097509,True,4.720000000000006,4.7199999289476375,2.9566691248888303e-15,115540963347.31708,2.5910171480178716e-15
329,1759452232_55,rgn,16,1,8,0.1899999999999959,4.720000000000006,4.910000000000002,1.1081444262116111,True,4.720000000000006,4.7199999289476375,2.9566691248888303e-15,115540963347.31708,1.2425684834770499e-14
330,1759452232_55,rgn,16,1,9,0.0599999999999987,4.720000000000006,4.780000000000005,0.23510487088328105,True,4.720000000000006,4.7199999289476375,2.9566691248888303e-15,115540963347.31708,2.2534681988589457e-15
331,1759452232_55,rgn,16,3,7,0.279999999999994,4.720000000000006,5.0,1.2258508649892703,True,4.720000000000006,4.7199999289476375,2.9566691248888303e-15,115540963347.31708,2.1921437698889246e-14
332,1759452232_55,rgn,16,3,8,0.279999999999994,4.720000000000006,5.0,1.93087186955502,True,4.720000000000006,4.7199999289476375,2.9566691248888303e-15,115540963347.31708,2.69742171392327e-14
333,1759452232_55,rgn,16,3,9,0.279999999999994,4.720000000000006,5.0,0.9614057652270716,True,4.720000000000006,4.7199999289476375,2.9566691248888303e-15,115540963347.31708,1.6076538727893113e-14
334,1759452232_55,rgn,16,3,10,0.279999999999994,4.720000000000006,5.0,0.7541426915991989,True,4.720000000000006,4.7199999289476375,2.9566691248888303e-15,115540963347.31708,1.2317625573990563e-14
335,1759452232_55,rgn,16,3,13,0.0399999999999991,4.720000000000006,4.760000000000005,0.057200134411086186,True,4.720000000000006,4.7199999289476375,2.9566691248888303e-15,115540963347.31708,1.0959713956852836e-15
336,1759452232_55,rgn,16,5,7,0.2699999999999942,4.720000000000006,4.99,0.9934460403380648,True,4.720000000000006,4.7199999289476375,2.9566691248888303e-15,115540963347.31708,1.509661718355573e-14
337,1759452232_55,rgn,16,5,8,0.279999999999994,4.720000000000006,5.0,1.5824304096604502,True,4.720000000000006,4.7199999289476375,2.9566691248888303e-15,115540963347.31708,3.131204731059064e-14
338,1759452232_55,rgn,16,5,9,0.2599999999999944,4.720000000000006,4.98,0.6930630858655321,True,4.720000000000006,4.7199999289476375,2.9566691248888303e-15,115540963347.31708,1.4584697243557276e-14
339,1759452232_55,rgn,16,5,10,0.2399999999999948,4.720000000000006,4.960000000000001,0.5553158082107903,True,4.720000000000006,4.7199999289476375,2.9566691248888303e-15,115540963347.31708,1.164142356140411e-14
340,1759452232_55,rgn,16,5,13,0.0499999999999989,4.720000000000006,4.770000000000005,0.031459923896751854,True,4.720000000000006,4.7199999289476375,2.9566691248888303e-15,115540963347.31708,1.9879581623942796e-15
341,1759452232_55,rgn,16,7,13,0.1499999999999968,4.720000000000006,4.870000000000003,0.6808590171417294,True,4.720000000000006,4.7199999289476375,2.9566691248888303e-15,115540963347.31708,1.5016770777579847e-14
342,1759452232_55,rgn,16,7,14,0.2499999999999946,4.720000000000006,4.970000000000001,0.9349292612630407,True,4.720000000000006,4.7199999289476375,2.9566691248888303e-15,115540963347.31708,1.958546848612935e-14
343,1759452232_55,rgn,16,8,9,0.0099999999999997,4.720000000000006,4.730000000000006,0.1827281024869886,True,4.720000000000006,4.7199999289476375,2.9566691248888303e-15,115540963347.31708,3.0011200845154467e-15
344,1759452232_55,rgn,16,8,10,0.0499999999999989,4.720000000000006,4.770000000000005,0.2898206027683589,True,4.720000000000006,4.7199999289476375,2.9566691248888303e-15,115540963347.31708,1.0249079516233838e-14
345,1759452232_55,rgn,16,8,13,0.1999999999999957,4.720000000000006,4.920000000000002,1.1943735391375818,True,4.720000000000006,4.7199999289476375,2.9566691248888303e-15,115540963347.31708,1.1528782911677444e-14
346,1759452232_55,rgn,16,8,14,0.279999999999994,4.720000000000006,5.0,1.5198208499811574,True,4.720000000000006,4.7199999289476375,2.9566691248888303e-15,115540963347.31708,2.2304620249408427e-14
347,1759452232_55,rgn,16,9,13,0.1299999999999972,4.720000000000006,4.850000000000003,0.43362928203588375,True,4.720000000000006,4.7199999289476375,2.9566691248888303e-15,115540963347.31708,7.666014273045467e-15
348,1759452232_55,rgn,16,9,14,0.2399999999999948,4.720000000000006,4.960000000000001,0.654044366687908,True,4.720000000000006,4.7199999289476375,2.9566691248888303e-15,115540963347.31708,1.3002393898035979e-14
349,1759452232_55,rgn,16,10,14,0.2299999999999951,4.720000000000006,4.950000000000001,0.5149345977101722,True,4.720000000000006,4.7199999289476375,2.9566691248888303e-15,115540963347.31708,1.4527900797384328e-14
350,1759452300_57,er,18,0,11,0.01,0.7700000000000629,0.7800000000000629,-0.011079403368656976,False,0.7700000000000629,0.770000000555438,1.403904899264828e-15,400939605672.33856,3.521252718845479e-15
351,1759452300_57,er,18,0,15,0.01,0.7700000000000629,0.7800000000000629,-0.019552519142591124,False,0.7700000000000629,0.770000000555438,1.403904899264828e-15,400939605672.33856,6.734338203604879e-15
352,1759452300_57,er,18,1,15,0.01,0.7700000000000629,0.7800000000000629,-0.0004316519379597629,False,0.7700000000000629,0.770000000555438,1.403904899264828e-15,400939605672.33856,5.150234215455745e-16
353,1759452300_57,er,18,2,12,0.01,0.7700000000000629,0.7800000000000629,0.0006014833742588527,True,0.7700000000000629,0.770000000555438,1.403904899264828e-15,400939605672.33856,2.3266760177401215e-15
354,1759452300_57,er,18,3,12,0.01,0.7700000000000629,0.7800000000000629,0.01836160125102182,True,0.7700000000000629,0.770000000555438,1.403904899264828e-15,400939605672.33856,2.7681428348935404e-15
355,1759452300_57,er,18,3,14,0.01,0.7700000000000629,0.7800000000000629,0.012328716322407458,True,0.7700000000000629,0.770000000555438,1.403904899264828e-15,400939605672.33856,2.0078281415261166e-15
356,1759452300_57,er,18,4,12,0.01,0.7700000000000629,0.7800000000000629,0.006065981442509699,True,0.7700000000000629,0.770000000555438,1.403904899264828e-15,400939605672.33856,1.1572439250255214e-15
357,1759452300_57,er,18,5,12,0.01,0.7700000000000629,0.7800000000000629,-0.006977894428001823,False,0.7700000000000629,0.770000000555438,1.403904899264828e-15,400939605672.33856,4.234600136976642e-15
358,1759452300_57,er,18,7,15,0.01,0.7700000000000629,0.7800000000000629,-0.0007341677995536691,False,0.7700000000000629,0.770000000555438,1.403904899264828e-15,400939605672.33856,1.2312143993537994e-15
359,1759452300_57,er,18,10,15,0.01,0.7700000000000629,0.7800000000000629,-0.0022544071349429604,False,0.7700000000000629,0.770000000555438,1.403904899264828e-15,400939605672.33856,1.7101223164488344e-15
360,1759452300_57,er,18,11,17,0.01,0.7700000000000629,0.7800000000000629,-0.04941596554399374,False,0.7700000000000629,0.770000000555438,1.403904899264828e-15,400939605672.33856,1.6076801249152028e-14
361,1759452300_57,er,18,12,13,0.01,0.7700000000000629,0.7800000000000629,0.0006293938094362506,True,0.7700000000000629,0.770000000555438,1.403904899264828e-15,400939605672.33856,2.326630289793622e-15
362,1759452300_57,er,18,12,15,0.01,0.7700000000000629,0.7800000000000629,-0.00011337936859180466,False,0.7700000000000629,0.770000000555438,1.403904899264828e-15,400939605672.33856,9.132244672855932e-16
363,1759452300_57,er,18,12,16,0.01,0.7700000000000629,0.7800000000000629,-0.003147046092226806,False,0.7700000000000629,0.770000000555438,1.403904899264828e-15,400939605672.33856,2.952540674827553e-15
364,1759452300_57,er,18,15,17,0.01,0.7700000000000629,0.7800000000000629,-0.057737621597432495,False,0.7700000000000629,0.770000000555438,1.403904899264828e-15,400939605672.33856,2.178523642628231e-14
365,1759452306_58,er,11,7,10,0.0099999999999997,2.130000000000061,2.140000000000061,-0.11338673040638235,False,2.130000000000061,2.130000006016307,1.4177095929570765e-15,84700772239.49344,2.2106121762014228e-15
366,1759452374_59,er,19,0,10,0.01,1.3200000000000631,1.3300000000000634,0.009761015053821626,True,1.3200000000000631,1.3200000000227246,1.2226687449573311e-15,322977809683.962,3.4443081032668553e-15
367,1759452374_59,er,19,1,10,0.01,1.3200000000000631,1.3300000000000634,-0.0035270508168348657,False,1.3200000000000631,1.3200000000227246,1.2226687449573311e-15,322977809683.962,1.810436192797972e-15
368,1759452374_59,er,19,3,10,0.01,1.3200000000000631,1.3300000000000634,0.01871827822596364,True,1.3200000000000631,1.3200000000227246,1.2226687449573311e-15,322977809683.962,9.869993608964089e-16
369,1759452374_59,er,19,4,10,0.01,1.3200000000000631,1.3300000000000634,0.03197964532642086,True,1.3200000000000631,1.3200000000227246,1.2226687449573311e-15,322977809683.962,9.494489367348085e-16
370,1759452374_59,er,19,6,10,0.01,1.3200000000000631,1.3300000000000634,0.0791159803457662,True,1.3200000000000631,1.3200000000227246,1.2226687449573311e-15,322977809683.962,3.859716181185153e-15
371,1759452374_59,er,19,7,10,0.02,1.3200000000000631,1.3400000000000634,0.062493212576796166,True,1.3200000000000631,1.3200000000227246,1.2226687449573311e-15,322977809683.962,3.1826148649744636e-15
372,1759452374_59,er,19,8,18,0.01,1.3200000000000631,1.3300000000000634,0.007749644913958988,True,1.3200000000000631,1.3200000000227246,1.2226687449573311e-15,322977809683.962,1.4279774403119024e-15
373,1759452374_59,er,19,9,10,0.01,1.3200000000000631,1.3300000000000634,0.029168160237329117,True,1.3200000000000631,1.3200000000227246,1.2226687449573311e-15,322977809683.962,1.8547502112389648e-15
374,1759452374_59,er,19,10,11,0.01,1.3200000000000631,1.3300000000000634,0.0556571105195429,True,1.3200000000000631,1.3200000000227246,1.2226687449573311e-15,322977809683.962,2.6830613646246825e-15
375,1759452374_59,er,19,10,12,0.01,1.3200000000000631,1.3300000000000634,-0.00819809355963452,False,1.3200000000000631,1.3200000000227246,1.2226687449573311e-15,322977809683.962,8.857407879841018e-16
376,1759452374_59,er,19,10,13,0.02,1.3200000000000631,1.3400000000000634,-0.012709206815954811,False,1.3200000000000631,1.3200000000227246,1.2226687449573311e-15,322977809683.962,1.8740693794776347e-15
377,1759452374_59,er,19,10,14,0.01,1.3200000000000631,1.3300000000000634,0.05640474936232634,True,1.3200000000000631,1.3200000000227246,1.2226687449573311e-15,322977809683.962,2.5940646134502442e-15
378,1759452374_59,er,19,10,16,0.01,1.3200000000000631,1.3300000000000634,-0.009805597361779298,False,1.3200000000000631,1.3200000000227246,1.2226687449573311e-15,322977809683.962,1.664948649774426e-15
379,1759452374_59,er,19,10,18,0.02,1.3200000000000631,1.3400000000000634,0.02842820032214011,True,1.3200000000000631,1.3200000000227246,1.2226687449573311e-15,322977809683.962,2.575658595381829e-15
380,1759452401_61,rgn,15,0,1,0.08,1.5800000000000636,1.6600000000000636,2.0342577163499227,True,1.5800000000000636,1.5799999999989656,9.056976731000085e-16,1459555804586.7798,2.5731666509119716e-14
381,1759452401_61,rgn,15,0,3,0.1,1.5800000000000636,1.6800000000000637,2.1461412499584265,True,1.5800000000000636,1.5799999999989656,9.056976731000085e-16,1459555804586.7798,2.9437556862874477e-14
382,1759452458_64,er,13,9,10,0.01,0.6400000000000627,0.6500000000000627,-0.06664850724815635,False,0.6400000000000627,0.6399999996755397,1.1825471375888456e-15,642074849751.5326,7.192091999276754e-15
383,1759452470_65,rgn,13,2,6,0.02,1.840000000000064,1.860000000000064,0.10956300716938885,True,1.840000000000064,1.8399999960022568,1.1678646144672903e-15,919706970491.4482,4.667200912859924e-15
384,1759452470_65,rgn,13,4,6,0.03,1.840000000000064,1.870000000000064,1.593559377816066,True,1.840000000000064,1.8399999960022568,1.1678646144672903e-15,919706970491.4482,5.558353060690216e-14
385,1759452470_65,rgn,13,5,6,0.08,1.840000000000064,1.920000000000064,0.7199405549806709,True,1.840000000000064,1.8399999960022568,1.1678646144672903e-15,919706970491.4482,1.893183377617956e-14
386,1759452470_65,rgn,13,6,9,0.03,1.840000000000064,1.870000000000064,0.3769060558619118,True,1.840000000000064,1.8399999960022568,1.1678646144672903e-15,919706970491.4482,1.1135355606555326e-14
387,1759452470_65,rgn,13,6,11,0.04,1.840000000000064,1.880000000000064,1.0315478072291402,True,1.840000000000064,1.8399999960022568,1.1678646144672903e-15,919706970491.4482,3.9499186753165224e-14
388,1759452527_66,rgn,19,0,5,0.0099999999999997,2.570000000000052,2.5800000000000516,0.440568363042959,True,2.570000000000052,2.570000012526748,2.2374900230398656e-15,107781823870.70265,3.9278902392427553e-14
389,1759452527_66,rgn,19,0,14,0.0999999999999978,2.570000000000052,2.6700000000000497,5.96170320609683,True,2.570000000000052,2.570000012526748,2.2374900230398656e-15,107781823870.70265,5.600957157492035e-13
390,1759452527_66,rgn,19,2,14,0.089999999999998,2.570000000000052,2.66000000000005,4.58368254934979,True,2.570000000000052,2.570000012526748,2.2374900230398656e-15,107781823870.70265,4.363679263052594e-13
391,1759452569_67,er,17,5,6,0.01,1.3800000000000634,1.3900000000000634,-0.012315997451672828,False,1.3800000000000634,1.3800000013111196,1.1308045591222644e-15,93396471865.95082,3.869088240031033e-15
392,1759452569_67,er,17,6,13,0.01,1.3800000000000634,1.3900000000000634,-0.0053242887545218685,False,1.3800000000000634,1.3800000013111196,1.1308045591222644e-15,93396471865.95082,1.9409439321035087e-15
393,1759452591_69,rgn,10,3,6,0.0399999999999991,3.2500000000000373,3.2900000000000365,-0.30840929902850217,False,3.2500000000000373,3.2500000099942117,1.7783614822859494e-15,168697988967.84467,7.016681082428361e-15
394,1759452697_71,rgn,13,0,1,0.1099999999999976,4.53000000000001,4.640000000000008,-12.286204634377638,False,4.53000000000001,4.529999998686745,1.5632082117998628e-15,437199980918.24817,7.000392209583917e-14
395,1759452697_71,rgn,13,0,2,0.0999999999999978,4.53000000000001,4.630000000000008,-13.188999881770604,False,4.53000000000001,4.529999998686745,1.5632082117998628e-15,437199980918.24817,9.123835439725189e-14
396,1759452697_71,rgn,13,0,6,0.0999999999999978,4.53000000000001,4.630000000000008,-8.559142326483808,False,4.53000000000001,4.529999998686745,1.5632082117998628e-15,437199980918.24817,4.793970595833725e-14
397,1759452697_71,rgn,13,0,8,0.1099999999999976,4.53000000000001,4.640000000000008,-13.780077105472609,False,4.53000000000001,4.529999998686745,1.5632082117998628e-15,437199980918.24817,8.094627851895813e-14
398,1759452697_71,rgn,13,2,11,0.0799999999999983,4.53000000000001,4.610000000000008,-6.090697584991617,False,4.53000000000001,4.529999998686745,1.5632082117998628e-15,437199980918.24817,4.045579227041162e-14
399,1759452697_71,rgn,13,3,5,0.1799999999999961,4.53000000000001,4.710000000000006,-1.233646420404793,False,4.53000000000001,4.529999998686745,1.5632082117998628e-15,437199980918.24817,1.2061734692377484e-14
400,1759452697_71,rgn,13,5,7,0.0399999999999991,4.53000000000001,4.570000000000009,-0.3632109907421202,False,4.53000000000001,4.529999998686745,1.5632082117998628e-15,437199980918.24817,3.941145114711303e-15
401,1759452697_71,rgn,13,6,11,0.0699999999999985,4.53000000000001,4.6000000000000085,-3.371556139592605,False,4.53000000000001,4.529999998686745,1.5632082117998628e-15,437199980918.24817,2.7106326111624995e-14
402,1759452697_71,rgn,13,8,11,0.0799999999999983,4.53000000000001,4.610000000000008,-6.344333601643822,False,4.53000000000001,4.529999998686745,1.5632082117998628e-15,437199980918.24817,4.026516201635172e-14
403,1759452789_75,rgn,16,0,12,0.0299999999999993,2.66000000000005,2.6900000000000492,0.2801603085271044,True,2.66000000000005,2.6599999949039277,1.6459163116828967e-15,415051687527.1736,6.058386829904921e-15
404,1759452789_75,rgn,16,4,12,0.0299999999999993,2.66000000000005,2.6900000000000492,0.10963231070250944,True,2.66000000000005,2.6599999949039277,1.6459163116828967e-15,415051687527.1736,2.2380310372461016e-15
405,1759452789_75,rgn,16,6,12,0.0699999999999985,2.66000000000005,2.7300000000000484,0.2456987105933992,True,2.66000000000005,2.6599999949039277,1.6459163116828967e-15,415051687527.1736,3.914084858857921e-15
406,1759452789_75,rgn,16,10,12,0.0299999999999993,2.66000000000005,2.6900000000000492,0.02084619120239561,True,2.66000000000005,2.6599999949039277,1.6459163116828967e-15,415051687527.1736,3.068779504625685e-15
407,1759453010_78,rgn,14,1,13,2.399999999999949,5.100000000000051,7.5,-0.27440213792050605,False,5.100000000000051,5.100000001098684,6.084614737758236e-15,98511552389.24709,2.850731610533516e-14
408,1759453010_78,rgn,14,2,13,2.399999999999949,5.100000000000051,7.5,-0.28533527665692215,False,5.100000000000051,5.100000001098684,6.084614737758236e-15,98511552389.24709,3.032377693061593e-14
409,1759453010_78,rgn,14,3,13,2.399999999999949,5.100000000000051,7.5,-0.303947756773255,False,5.100000000000051,5.100000001098684,6.084614737758236e-15,98511552389.24709,3.26080106232328e-14
410,1759453010_78,rgn,14,4,5,2.399999999999949,5.100000000000051,7.5,-0.010475840540675616,False,5.100000000000051,5.100000001098684,6.084614737758236e-15,98511552389.24709,1.4241740228705995e-14
411,1759453010_78,rgn,14,4,7,2.399999999999949,5.100000000000051,7.5,0.060752689050561436,True,5.100000000000051,5.100000001098684,6.084614737758236e-15,98511552389.24709,7.068768748637656e-14
412,1759453010_78,rgn,14,4,8,2.399999999999949,5.100000000000051,7.5,0.039800536933518475,True,5.100000000000051,5.100000001098684,6.084614737758236e-15,98511552389.24709,7.42743657585601e-14
413,1759453010_78,rgn,14,4,9,2.399999999999949,5.100000000000051,7.5,0.06262367926539962,True,5.100000000000051,5.100000001098684,6.084614737758236e-15,98511552389.24709,6.90362987241206e-14
414,1759453010_78,rgn,14,5,6,2.399999999999949,5.100000000000051,7.5,-0.06228659785699929,False,5.100000000000051,5.100000001098684,6.084614737758236e-15,98511552389.24709,5.4311025342695745e-14
415,1759453010_78,rgn,14,5,7,2.399999999999949,5.100000000000051,7.5,-0.1159953042902067,False,5.100000000000051,5.100000001098684,6.084614737758236e-15,98511552389.24709,2.360081830875852e-14
416,1759453010_78,rgn,14,5,9,2.399999999999949,5.100000000000051,7.5,-0.12291118380859818,False,5.100000000000051,5.100000001098684,6.084614737758236e-15,98511552389.24709,2.878979773159509e-14
