K,r,eigval_0,eigval_1,eigval_2,eigval_3,eigval_4,eigval_5,eigval_6,eigval_7,eigval_8,eigval_9
0.5460000000002199,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.5470000000002199,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.5480000000002199,0.8087428611842181,-2.9404194640688206,-2.648316285519861,-2.577409895722158,-2.080781125833076,-1.7630095188673498,-1.591576196414363,-1.1256583246007728,-0.5800562437058648,-0.013638182367415886,1.2336210036381901e-15
0.5490000000002199,0.814173185111414,-2.9536291379914315,-2.655586691179588,-2.5848209991787434,-2.0967221026260994,-1.7728822704136205,-1.612454539643224,-1.1295455445876086,-0.5936582458524929,-0.07235511257976551,3.8061971163795757e-16
0.5500000000002199,0.8170287424128037,-2.963728203081406,-2.66234166529376,-2.5916155206779914,-2.1074820566355297,-1.7802283514820625,-1.6245149463595128,-1.1329686408586457,-0.6019794066155997,-0.10003450127022923,-2.7911951477114877e-16
0.5510000000002199,0.8193072964271607,-2.9731311041609207,-2.66898207651848,-2.5982681224247957,-2.1170839808142325,-1.7870220786045268,-1.6346163934686297,-1.1362866198142954,-0.6091826838251968,-0.12076624404608174,-1.9711993526842348e-16
0.5520000000002199,0.8212814282095692,-2.9821669561523483,-2.675562190703515,-2.6048436497716474,-2.1260762914804023,-1.7935299092010608,-1.6436922878576925,-1.139548239142558,-0.6158243496435529,-0.13783992500330708,4.04074365007576e-16
0.5530000000002199,0.8230584304003394,-2.9909652114887915,-2.6821032522081243,-2.611367655974046,-2.134674718782102,-1.7998558169290142,-1.652109281051023,-1.142772639511733,-0.6221193507565297,-0.15255155732335654,3.0349473848794703e-16
0.5540000000002199,0.824693792333798,-2.999592775034095,-2.688616196474087,-2.6178533742210606,-2.142990769204307,-1.8060531085750307,-1.6600566158716037,-1.145969702635547,-0.6281766139392724,-0.16557217805987154,-3.263484290182133e-17
0.5550000000002199,0.8262206676068478,-3.008089595072281,-2.695107530092633,-2.6243087237642655,-2.151091028708864,-1.8121533509682026,-1.667647133094215,-1.1491453273165673,-0.6340597527382447,-0.17730328058294695,-2.6388390455360876e-17
0.5560000000002199,0.827660756004286,-3.016481802312918,-2.701581496268655,-2.6307388980074227,-2.1590190559953135,-1.8181770162053976,-1.6749545400681674,-1.1523033743489932,-0.6398093517960387,-0.1880080905721384,-1.7981890680358578e-16
0.5570000000002199,0.829029189146829,-3.024787607076071,-2.70804104447956,-2.637147526820057,-2.166805209163415,-1.8241382448659658,-1.6820301292970792,-1.1554465382253027,-0.6454529143930746,-0.197870512818717,1.3990335352724748e-16
0.5580000000002199,0.8303370233050038,-3.0330203073144535,-2.714488323951292,-2.6435372697474206,-2.174471658263387,-1.8300472682293774,-1.6889113017594992,-1.158576791165579,-0.6510099096324923,-0.20702521126052567,2.553093115263515e-16
0.5590000000002199,0.8315926328908698,-3.0411899696069113,-2.720924958815959,-2.6499101476993787,-2.1820351866197982,-1.8359117577975146,-1.6956263275419838,-1.1616956309244302,-0.6564945783734603,-0.21557442549221806,-2.0935305334720216e-16
0.5600000000002199,0.8328025449201987,-3.0493044354878123,-2.7273522124748633,-2.656267741620115,-2.18950886793666,-1.8417376307410909,-1.702197194275455,-1.1648042289456966,-0.6619176044082242,-0.22359804183490792,-3.6096015413797237e-16
