K,r,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9
1.0550000000002142,0.9626407050830968,0.0,-0.27404266001570776,0.014620422578233887,-0.4704089487820964,-0.28597214096119133,-0.48101993898243284,-0.14258133143820126,-0.5100398141405452,-0.37269735543006,-0.9801117507824119
1.056000000000214,0.9627149047228043,0.0,-0.27377410349256537,0.014602865278360123,-0.4699448949135248,-0.28568886884787453,-0.48055019476928573,-0.1424439354679725,-0.5095371343568571,-0.37233647418816096,-0.97911113141038
1.057000000000214,0.9627888788677729,0.0,-0.27350608268380505,0.014585352738498538,-0.469481776034781,-0.28540617144842123,-0.4800813824856503,-0.14230680665249598,-0.5090354674723505,-0.37197629861447273,-0.9781126495071156
1.0580000000002139,0.9628626284535741,0.0,-0.27323859595635325,0.014567884782946608,-0.4690195892577676,-0.2851240469690175,-0.4796134993123333,-0.14216994420492787,-0.5085348103491653,-0.3716168266218724,-0.9771162978628221
1.0590000000002138,0.9629361544107893,0.0,-0.2729716416839048,0.014550461236928552,-0.46855833170655076,-0.2848424936235153,-0.47914654244170685,-0.14203334734154682,-0.5080351598627657,-0.371258056131513,-0.976122069302011
1.0600000000002137,0.9630094576650416,0.0,-0.27270521824688804,0.014533081926587785,-0.46809800051729605,-0.2845615096333923,-0.4786805090776499,-0.14189701528173984,-0.5075365129018699,-0.370899985072784,-0.9751299566832867
1.0610000000002136,0.9630825391370299,0.0,-0.27243932403242827,0.01451574667898259,-0.46763859283820175,-0.28428109322770767,-0.4782153964354863,-0.1417609472479848,-0.5070388663683746,-0.37054261138326816,-0.9741399528991297
1.0620000000002134,0.9631553997425604,0.0,-0.2721739574343132,0.014498455322078491,-0.4671801058294358,-0.284001242643063,-0.47775120174192676,-0.14162514246583652,-0.5065422171772851,-0.3701859330087031,-0.973152050875684
1.0630000000002133,0.9632280403925789,0.0,-0.27190911685295766,0.014481207684743,-0.46672253666307056,-0.2837219561235593,-0.47728792223500915,-0.14148960016391096,-0.5060465622566437,-0.3698299479029401,-0.9721662435725482
1.0640000000002132,0.9633004619932037,0.0,-0.2716448006953685,0.014464003596740204,-0.4662658825230197,-0.2834432319207571,-0.47682555516403957,-0.1413543195738696,-0.5055518985474576,-0.36947465402790425,-0.9711825239825632
1.065000000000213,0.9633726654457565,0.0,-0.2713810073751101,0.014446842888723705,-0.4658101406049741,-0.2831650682936349,-0.47636409778953387,-0.14121929993040447,-0.505058223003629,-0.36912004935355414,-0.9702008851316046
1.066000000000213,0.9634446516467938,0.0,-0.2711177353122699,0.014429725392232275,-0.46535530811633935,-0.2828874635085491,-0.4759035473831596,-0.1410845404712229,-0.504565532591885,-0.36876613185784257,-0.9692213200783774
1.067000000000213,0.9635164214881388,0.0,-0.27085498293342425,0.014412650939682902,-0.4649013822761731,-0.28261041583919394,-0.47544390122767854,-0.1409500404370328,-0.5040738242917081,-0.3684128995266776,-0.9682438219142108
1.0680000000002128,0.9635879758569116,0.0,-0.2705927486716043,0.014395619364365774,-0.4644483603151229,-0.2823339235665615,-0.47498515661688884,-0.1408157990715274,-0.503583095095267,-0.36806035035388257,-0.9672683837628556
1.0690000000002127,0.9636593156355601,0.0,-0.27033103096626265,0.014378630500437946,-0.46399623947536467,-0.28205798497890233,-0.4745273108555689,-0.1406818156213707,-0.5030933420073482,-0.36770848234115794,-0.9662949987802819
1.0700000000002126,0.9637304417018915,0.0,-0.270069828263239,0.0143616841829186,-0.463545017010541,-0.28178259837168546,-0.47407036125941954,-0.14054808933618249,-0.5026045620452871,-0.3673572934980421,-0.96532366015448
1.0710000000002124,0.963801354929101,0.0,-0.2698091390147277,0.014344780247682676,-0.46309469018570043,-0.28150776204755984,-0.4736143051550087,-0.14041461946852363,-0.5021167522389008,-0.36700678184187296,-0.9643543611052617
1.0720000000002123,0.9638720561858025,0.0,-0.26954896167924364,0.014327918531456162,-0.46264525627723657,-0.28123347431631507,-0.47315913987971475,-0.14028140527388175,-0.501629909630421,-0.3666569453977497,-0.9633870948840638
1.0730000000002122,0.9639425463360588,0.0,-0.2692892947215909,0.01431109887180886,-0.46219671257282946,-0.28095973349484427,-0.47270486278167256,-0.14014844601065707,-0.5011440312744271,-0.36630778219849597,-0.9624218547737537
1.0740000000002121,0.964012826239411,0.0,-0.26903013661282804,0.014294321107151522,-0.4617490563713831,-0.2806865379071029,-0.4722514712197154,-0.14001574094014668,-0.5006591142377785,-0.3659592902846192,-0.9614586340884331
1.075000000000212,0.9640828967509064,0.0,-0.26877148583023713,0.014277585076728206,-0.4613022849829687,-0.28041388588407384,-0.47179896256332293,-0.13988328932653188,-0.5001751555995515,-0.3656114677042766,-0.9604974261732498
1.076000000000212,0.9641527587211297,0.0,-0.2685133408572909,0.014260890620612074,-0.46085639572876436,-0.2801417757637275,-0.4713473341925652,-0.1397510904368631,-0.4996921524509711,-0.3652643125132351,-0.9595382244042043
1.0770000000002118,0.9642224129962309,0.0,-0.26825570018362077,0.014244237579699523,-0.4604113859409968,-0.27987020589098505,-0.4708965834980485,-0.1396191435410457,-0.499210101895347,-0.3649178227748354,-0.9585810221879607
1.0780000000002117,0.964291860417953,0.0,-0.26799856230498487,0.014227625795705193,-0.4599672529628831,-0.279599174617681,-0.470446707880862,-0.13948744791182607,-0.4987290010480091,-0.36457199655995487,-0.9576258129616604
1.0790000000002116,0.9643611018236622,0.0,-0.2677419257232361,0.014211055111156827,-0.45952399414857253,-0.27932868030252583,-0.46999770475252345,-0.13935600282477748,-0.49824884703624267,-0.36422683194697025,-0.9566725901927347
1.0800000000002115,0.9644301380463743,0.0,-0.26748578894629155,0.014194525369389527,-0.4590816068630901,-0.27905872131106996,-0.4695495715349273,-0.13922480755828703,-0.49776963699922583,-0.3638823270217227,-0.9557213473787212
1.0810000000002113,0.9644989699147846,0.0,-0.2672301504881004,0.014178036414540955,-0.45864008848227866,-0.27878929601566654,-0.46910230566029076,-0.13909386139354082,-0.49729136808796487,-0.3635384798774799,-0.9547720780470794
1.0820000000002112,0.9645675982532932,0.0,-0.26697500886861275,0.014161588091546487,-0.4581994363927417,-0.278520402795435,-0.46865590457110123,-0.13896316361451055,-0.49681403746523195,-0.36319528861490086,-0.9538247757550095
1.0830000000002111,0.9646360238820352,0.0,-0.26672036261374965,0.01414518024613331,-0.4577596479917886,-0.2782520400362255,-0.46821036572006497,-0.13883271350794008,-0.4963376423055022,-0.3628527513419995,-0.952879434089271
1.084000000000211,0.9647042476169057,0.0,-0.2664662102553713,0.014128812724816387,-0.4573207206873765,-0.27798420613058233,-0.4677656865700541,-0.1387025103633314,-0.4958621797948918,-0.36251086617410916,-0.9519360466660037
1.085000000000211,0.9647722702695883,0.0,-0.26621255033124747,0.014112485374892549,-0.4568826518980568,-0.2777168994777093,-0.46732186459405617,-0.13857255347293207,-0.49538764713109684,-0.36216963123384793,-0.9509946071305517
1.0860000000002108,0.9648400926475817,0.0,-0.26595938138502645,0.014096198044435886,-0.45644543905291834,-0.27745011848343337,-0.4668788972751221,-0.1384428421317207,-0.4949140415233311,-0.3618290446510822,-0.9500551091572846
1.0870000000002107,0.964907715554226,0.0,-0.26570670196620594,0.014079950582292743,-0.45600907959153353,-0.27718386156017055,-0.46643678210631606,-0.1383133756373947,-0.4944413601922659,-0.3614891045628927,-0.9491175464494239
1.0880000000002106,0.9649751397887294,0.0,-0.26545451063010145,0.01406374283807751,-0.4555735709639023,-0.2769181271268894,-0.4659955165906635,-0.138184153290356,-0.4939696003699689,-0.36114980911353844,-0.9481819127388688
1.0890000000002105,0.9650423661461949,0.0,-0.2652028059378187,0.01404757466216602,-0.4551389106303998,-0.2766529136090781,-0.46555509824110264,-0.13805517439369863,-0.49349875929984455,-0.36081115645442347,-0.9472482017860238
1.0900000000002104,0.9651093954176457,0.0,-0.264951586456222,0.014031445905693028,-0.45470509606172077,-0.27638821943870845,-0.4651155245804327,-0.1379264382531953,-0.4930288342365739,-0.3604731447440611,-0.9463164073796276
1.0910000000002102,0.965176228390051,0.0,-0.2647008507579068,0.014015356420545185,-0.45427212473882755,-0.2761240430542031,-0.4646767931412659,-0.13779794417728483,-0.4925598224460564,-0.36013577214804104,-0.9453865233365841
1.0920000000002101,0.9652428658463527,0.0,-0.2644505974211686,0.013999306059357914,-0.4538399941528955,-0.27586038290040027,-0.46423890146597674,-0.1376696914770583,-0.49209172120534916,-0.35979903683899395,-0.9444585435017925
1.09300000000021,0.9653093085654899,0.0,-0.2642008250299756,0.013983294675509893,-0.4534087018052608,-0.2755972374285205,-0.46380184710665384,-0.13754167946624737,-0.49162452780260996,-0.35946293699655874,-0.9435324617479812
1.09400000000021,0.9653755573224244,0.0,-0.26395153217393885,0.013967322123118768,-0.45297824520736807,-0.27533460509613283,-0.4633656276250503,-0.13741390746121038,-0.49115823953703835,-0.35912747080734797,-0.9426082719755415
1.0950000000002098,0.9654416128881663,0.0,-0.2637027174482839,0.013951388257036061,-0.4525486218807176,-0.275072484367122,-0.4629302405925362,-0.1372863747809205,-0.4906928537188181,-0.3587926364649153,-0.9416859681123632
1.0960000000002097,0.9655074760297979,0.0,-0.2634543794538226,0.013935492932842923,-0.45211982935681433,-0.2748108737116547,-0.4624956835900499,-0.13715908074695296,-0.4902283676690596,-0.3584584321697218,-0.9407655441136703
1.0970000000002096,0.9655731475104997,0.0,-0.2632065167969246,0.013919636006845176,-0.4516918651771156,-0.2745497716061469,-0.46206195420805024,-0.13703202468347184,-0.48976477871974305,-0.35812485612910244,-0.93984699396186
1.0980000000002095,0.9656386280895732,0.0,-0.2629591280894887,0.013903817336069792,-0.45126472689297975,-0.27428917653323076,-0.4616290500464685,-0.1369052059172181,-0.48930208421366134,-0.35779190655723375,-0.9389303116663402
1.0990000000002094,0.9657039185224678,0.0,-0.26271221194891603,0.013888036778258738,-0.45083841206561615,-0.2740290869817227,-0.46119696871466187,-0.1367786237774974,-0.48884028150436415,-0.35745958167510095,-0.9380154912633714
1.1000000000002093,0.9657690195608017,0.0,-0.2624657669980816,0.013872294191865765,-0.4504129182660342,-0.2737695014465911,-0.4607657078313667,-0.13665227759616763,-0.48837936795610254,-0.35712787971046617,-0.937102526815907
1.1010000000002091,0.9658339319523886,0.0,-0.2622197918653064,0.013856589436051612,-0.4499882430749926,-0.27351041842892343,-0.46033526502465016,-0.13652616670762607,-0.48791934094377176,-0.3567967988978343,-0.936191412413436
1.102000000000209,0.9658986564412606,0.0,-0.26197428518433075,0.013840922370679656,-0.4495643840829497,-0.2732518364358948,-0.4599056379318652,-0.1364002904487975,-0.48746019785285716,-0.35646633747842227,-0.9352821421718264
1.103000000000209,0.965963193767691,0.0,-0.26172924559428656,0.013825292856311067,-0.4491413388900147,-0.27299375398073694,-0.4594768241996045,-0.1362746481591231,-0.48700193607938,-0.3561364937001276,-0.9343747102331723
1.1040000000002088,0.9660275446682189,0.0,-0.26148467173967016,0.013809700754201393,-0.4487191051058969,-0.2727361695827055,-0.4590488214836535,-0.13614923918054656,-0.4865445530298409,-0.35580726581749467,-0.9334691107656361
1.1050000000002087,0.9660917098756716,0.0,-0.2612405622703159,0.013794145926295041,-0.44829768034985795,-0.2724790817670499,-0.4586216274489458,-0.13602406285750357,-0.48608804612116746,-0.35547865209168494,-0.9325653379632995
1.1060000000002086,0.9661556901191889,0.0,-0.26099691584136875,0.01377862823522223,-0.44787706225066215,-0.2722224890649812,-0.45819523976951704,-0.13589911853690903,-0.4856324127806595,-0.35515065079044444,-0.9316633860460095
1.1070000000002085,0.9662194861242441,0.0,-0.2607537311132582,0.013763147544293666,-0.4474572484465291,-0.2719663900136423,-0.457769656128461,-0.13577440556814604,-0.48517765044593636,-0.35482326018807336,-0.930763249259229
1.1080000000002084,0.9662830986126687,0.0,-0.26051100675167144,0.013747703717497593,-0.4470382365850843,-0.271710783156076,-0.457344874217883,-0.13564992330305303,-0.4847237565648823,-0.3544964785653939,-0.9298649218738865
1.1090000000002083,0.9663465283026735,0.0,-0.2602687414275275,0.01373229661949389,-0.4466200243233127,-0.27145566704119584,-0.4569208917388574,-0.13552567109591312,-0.4842707285955955,-0.35417030420972045,-0.9289683981862286
1.1100000000002082,0.9664097759088716,0.0,-0.2600269338169509,0.01371692611561136,-0.4462026093275106,-0.2712010402237552,-0.4564977064013822,-0.13540164830344206,-0.48381856400633455,-0.3538447354148285,-0.9280736725176726
1.111000000000208,0.9664728421423008,0.0,-0.2597855826012456,0.013701592071843176,-0.4457859892732382,-0.2709469012643168,-0.4560753159243352,-0.13527785428477637,-0.48336726027546645,-0.353519770480924,-0.9271807392146602
1.112000000000208,0.966535727710446,0.0,-0.2595446864668695,0.013686294354842638,-0.44537016184527295,-0.2706932487292231,-0.4556537180354301,-0.1351542884014619,-0.48291681489141425,-0.3531954077146125,-0.9262895926485115
1.1130000000002078,0.9665984333172593,0.0,-0.25930424410540853,0.01367103283191908,-0.44495512473756305,-0.2704400811905672,-0.45523291047117387,-0.13503095001744328,-0.4824672253526073,-0.3528716454288703,-0.9254002272152836
1.1140000000002077,0.9666609596631841,0.0,-0.2590642542135513,0.013655807371034018,-0.44454087565318107,-0.2701873972261623,-0.45481289097682265,-0.1349078384990512,-0.4820184891674279,-0.3525484819430131,-0.9245126373356245
1.1150000000002076,0.9667233074451751,0.0,-0.258824715493064,0.013640617840796978,-0.4441274123042778,-0.269935195419513,-0.45439365730633957,-0.13478495321499212,-0.48157060385416234,-0.3522259155826668,-0.9236268174546332
1.1160000000002075,0.9667854773567208,0.0,-0.25858562665076473,0.01362546411046187,-0.4437147324120366,-0.2696834743597859,-0.45397520722235135,-0.13466229353633652,-0.48112356694094904,-0.35190394467973773,-0.9227427620417183
1.1170000000002074,0.9668474700878634,0.0,-0.2583469863984989,0.013610346049922615,-0.44330283370662765,-0.26943223264178034,-0.4535575384961061,-0.13453985883650765,-0.48067737596572885,-0.3515825675723826,-0.9218604655904579
1.1180000000002073,0.966909286325221,0.0,-0.2581087934531141,0.013595263529709299,-0.44289171392716337,-0.26918146886590066,-0.453140648907432,-0.13441764849127116,-0.48023202847619595,-0.3512617826049804,-0.920979922618461
1.1190000000002072,0.9669709267520085,0.0,-0.25787104653643567,0.01358021642098463,-0.4424813708216526,-0.26893118163812607,-0.4527245362446937,-0.13429566187872302,-0.47978752202974656,-0.3509415881281017,-0.9201011276672298
1.120000000000207,0.9670323920480578,0.0,-0.25763374437524184,0.013565204595539695,-0.442071802146957,-0.26868136956998356,-0.45230919830475264,-0.13417389837927937,-0.47934385419343156,-0.3506219824984808,-0.9192240753020227
1.121000000000207,0.9670936828898392,0.0,-0.25739688570123953,0.013550227925790236,-0.44166300566874594,-0.26843203127851867,-0.45189463289292375,-0.1340523573756649,-0.478901022543906,-0.3503029640789859,-0.9183487601117178
1.1220000000002068,0.9671547999504806,0.0,-0.2571604692510399,0.013535286284772978,-0.44125497916145245,-0.2681831653862681,-0.45148083782293563,-0.13393103825290267,-0.47845902466738144,-0.34998453123859136,-0.9174751767086795
1.1230000000002067,0.96721574389979,0.0,-0.2569244937661345,0.013520379546141638,-0.44084772040822995,-0.2679347705212315,-0.45106781091688924,-0.13380994039830302,-0.47801785815957765,-0.34966668235234866,-0.9166033197286234
1.1240000000002066,0.9672765154042731,0.0,-0.2566889579928708,0.013505507584163528,-0.4404412272009079,-0.2676868453168434,-0.4506555500052164,-0.1336890632014522,-0.4775775206256731,-0.3493494158013573,-0.915733183830483
1.1250000000002065,0.9673371151271555,0.0,-0.25645386068242904,0.013490670273715158,-0.4400354973399495,-0.2674393884119467,-0.45024405292664127,-0.13356840605420323,-0.47713800968026004,-0.34903272997273865,-0.91486476369628
1.1260000000002064,0.9673975437284011,0.0,-0.2562192005907979,0.013475867490279453,-0.43963052863440755,-0.2671923984507639,-0.4498333175281377,-0.1334479683506635,-0.47669932294729406,-0.3487166232596053,-0.9139980540309903
1.1270000000002063,0.9674578018647335,0.0,-0.25598497647875107,0.013461099109941501,-0.43922631890188235,-0.2669458740828709,-0.4494233416648911,-0.13332774948718543,-0.4762614580600486,-0.348401094061035,-0.9131330495624158
1.1280000000002062,0.9675178901896533,0.0,-0.25575118711182454,0.013446365009384708,-0.43882286596847947,-0.2666998139631697,-0.44901412320025824,-0.13320774886235567,-0.4758244126610681,-0.3480861407820422,-0.912269745041055
1.129000000000206,0.9675778093534599,0.0,-0.2555178312602922,0.013431665065887775,-0.43842016766876685,-0.26645421675186154,-0.4486056600057275,-0.13308796587698457,-0.4753881844021212,-0.3477717618335508,-0.9114081352399742
1.130000000000206,0.9676375600032696,0.0,-0.2552849076991436,0.013416999157320883,-0.4380182218457329,-0.2662090811144196,-0.44819794996087936,-0.1329683999340955,-0.47495277094415367,-0.34745795563236576,-0.9105482149546801
1.1310000000002058,0.9676971427830343,0.0,-0.2550524152080604,0.01340236716214208,-0.4376170263507451,-0.2659644057215633,-0.4477909909533481,-0.1328490504389151,-0.4745181699572438,-0.3471447206011472,-0.9096899790029943
1.1320000000002057,0.9677565583335619,0.0,-0.2548203525713939,0.013387768959393408,-0.4372165790435088,-0.26572018924923196,-0.4473847808787828,-0.13272991679886287,-0.474084379120556,-0.3468320551683822,-0.9088334222249269
1.1330000000002056,0.9678158072925341,0.0,-0.25458871857814247,0.01337320442869788,-0.4368168777920252,-0.2654764303785577,-0.44697931764080845,-0.132610998423541,-0.47365139612229573,-0.3465199577683588,-0.9079785394825528
1.1340000000002055,0.9678748902945264,0.0,-0.25435751202192797,0.013358673450256233,-0.4364179204725505,-0.26523312779583985,-0.44657459915098724,-0.1324922947247234,-0.47321921865966304,-0.3462084268411372,-0.9071253256598857
1.1350000000002054,0.967933807971025,0.0,-0.25412673170097455,0.013344175904842584,-0.4360197049695559,-0.2649902801925194,-0.4461706233287817,-0.1323738051163471,-0.47278784443881,-0.3458974608325258,-0.9062737756627586
1.1360000000002053,0.9679925609504466,0.0,-0.25389637641808566,0.0133297116738017,-0.4356222291756863,-0.26474788626515283,-0.44576738810151556,-0.1322555290145011,-0.47235727117479426,-0.34558705819405244,-0.9054238844186989
1.1370000000002052,0.9680511498581568,0.0,-0.2536664449806218,0.013315280639045201,-0.4352254909917208,-0.2645059447153866,-0.4453648914043366,-0.13213746583741645,-0.47192749659153516,-0.3452772173829389,-0.9045756468768082
1.138000000000205,0.9681095753164869,0.0,-0.25343693620047875,0.013300882683048652,-0.4348294883265317,-0.2642644542499316,-0.4449631311801792,-0.132019615005457,-0.4714985184217703,-0.3449679368620745,-0.903729058007643
1.139000000000205,0.9681678379447543,0.0,-0.2532078488940658,0.013286517688847466,-0.4344342190970461,-0.2640234135805389,-0.4445621053797275,-0.13190197594110936,-0.47107033440701185,-0.344659215099991,-0.9028841128030942
1.1400000000002048,0.9682259383592783,0.0,-0.2529791818822831,0.013272185540034556,-0.43403968122820463,-0.2637828214239724,-0.4441618119613766,-0.1317845480689718,-0.470642942297501,-0.3443510505708337,-0.9020408062762671
1.1410000000002047,0.9682838771733991,0.0,-0.2527509339905013,0.013257886120755588,-0.43364587265292437,-0.263542676501987,-0.4437622488911988,-0.1316673308157471,-0.47021633985216843,-0.34404344175434004,-0.9011991334613678
1.1420000000002046,0.9683416549974959,0.0,-0.25252310404853884,0.013243619315707344,-0.4332527913120577,-0.2633029775413005,-0.4433634141429037,-0.13155032361023,-0.4697905248385872,-0.34373638713580923,-0.9003590894135809
1.1430000000002045,0.9683992724390028,0.0,-0.25229569089064097,0.013229385010133527,-0.4328604351543544,-0.2630637232735712,-0.44296530569780407,-0.13143352588329932,-0.4693654950329331,-0.3434298852060802,-0.8995206692089573
1.1440000000002044,0.9684567301024286,0.0,-0.2520686933554588,0.013215183089821177,-0.43246880213642375,-0.26282491243537315,-0.4425679215447792,-0.13131693706790837,-0.46894124821994154,-0.3431239344615051,-0.8986838679442982
1.1450000000002043,0.9685140285893713,0.0,-0.25184211028602754,0.0132010134410985,-0.4320778902226946,-0.26258654376817037,-0.442171259680238,-0.13120055659907412,-0.46851778219286383,-0.3428185334039229,-0.897848680737038
1.1460000000002042,0.9685711684985386,0.0,-0.2516159405297461,0.013186875950830398,-0.43168769738537915,-0.26234861601829496,-0.441775318108085,-0.13108438391386965,-0.4680950947534277,-0.3425136805406366,-0.8970151027251346
1.147000000000204,0.9686281504257624,0.0,-0.2513901829383554,0.013172770506416822,-0.43129822160443293,-0.2621111279369202,-0.44138009483968244,-0.13096841845141233,-0.46767318371179306,-0.3422093743843855,-0.8961831290669525
1.148000000000204,0.9686849749640164,0.0,-0.2511648363679184,0.013158696995787979,-0.43090946086751913,-0.26187407828003945,-0.44098558789381737,-0.13085265965285683,-0.4672520468865128,-0.34190561345332293,-0.8953527549411535
1.1490000000002039,0.968741642703434,0.0,-0.2509398996787988,0.013144655307402534,-0.43052141316996984,-0.26163746580844044,-0.4405917952966648,-0.13073710696138424,-0.46683168210449033,-0.3416023962709899,-0.8945239755465839
1.1500000000002037,0.9687981542313242,0.0,-0.25071537173564074,0.013130645330243731,-0.4301340765147493,-0.26140128928768247,-0.4401987150817535,-0.13062175982219326,-0.466412087200939,-0.3412997213662911,-0.8936967861021643
1.1510000000002036,0.9688545101321875,0.0,-0.2504912514073486,0.013116666953816448,-0.4297474489124171,-0.2611655474880729,-0.43980634528993134,-0.1305066176824912,-0.4659932600193415,-0.3409975872734704,-0.8928711818467795
1.1520000000002035,0.9689107109877341,0.0,-0.2502675375670661,0.01310272006814458,-0.42936152838109076,-0.2609302391846433,-0.43941468396932987,-0.13039167999148413,-0.465575198411409,-0.3406959925320863,-0.8920471580391692
1.1530000000002034,0.9689667573768987,0.0,-0.2500442290921566,0.013088804563767204,-0.4289763129464098,-0.2606953631571268,-0.43902372917533106,-0.13027694620036862,-0.46515790023704134,-0.34039493568698814,-0.89122470995782
1.1540000000002033,0.9690226498758582,0.0,-0.24982132486418332,0.013074920331735884,-0.42859180064149954,-0.2604609181899356,-0.4386334789705333,-0.13016241576232251,-0.4647413633642882,-0.34009441528829254,-0.890403832900859
1.1550000000002032,0.9690783890580464,0.0,-0.249598823768888,0.01306106726361262,-0.42820798950693356,-0.2602269030721358,-0.4382439314247155,-0.1300480881324948,-0.46432558566930615,-0.33979442989135744,-0.8895845221859433
1.156000000000203,0.9691339754941712,0.0,-0.24937672469617292,0.013047245251464923,-0.4278248775906999,-0.2599933165974275,-0.43785508461480604,-0.12993396276799823,-0.463910565036323,-0.339494978056761,-0.888766773150158
1.157000000000203,0.9691894097522297,0.0,-0.24915502654007976,0.01303345418786463,-0.42744246294816357,-0.2597601575641201,-0.43746693662484715,-0.1298200391278993,-0.4634962993575959,-0.3391960583502759,-0.8879505811499079
1.1580000000002029,0.9692446923975248,0.0,-0.2489337281987707,0.013019693965883952,-0.4270607436420322,-0.2595274247751108,-0.4370794855459627,-0.12970631667321023,-0.46308278653337415,-0.33889766934284743,-0.887135941560815
1.1590000000002028,0.96929982399268,0.0,-0.24871282857450844,0.01300596447909316,-0.4266797177423198,-0.25929511703786157,-0.4366927294763243,-0.129592794866879,-0.4626700244718584,-0.33859980961056824,-0.8863228497776119
1.1600000000002026,0.9693548050976561,0.0,-0.24849232657363743,0.012992265621557041,-0.42629938332631256,-0.25906323316437757,-0.4363066665211187,-0.12947947317378145,-0.4622580110891641,-0.3383024777346567,-0.8855113012140406
1.1610000000002025,0.969409636269766,0.0,-0.2482722211065639,0.01297859728783277,-0.4259197384785333,-0.25883177197118445,-0.43592129479251507,-0.12936635106071262,-0.4618467443092821,-0.33800567230143314,-0.8847012913027495
1.1620000000002024,0.9694643180636892,0.0,-0.2480525110877373,0.012964959372966284,-0.42554078129070755,-0.25860073227930713,-0.4355366124096322,-0.12925342799637768,-0.4614362220640413,-0.33770939190229704,-0.8838928154951915
1.1630000000002023,0.9695188510314895,0.0,-0.24783319543563082,0.012951351772490094,-0.42516250986172804,-0.25837011291424683,-0.43515261749850587,-0.12914070345138293,-0.46102644229306927,-0.3374136351337031,-0.8830858692615209
1.1640000000002022,0.9695732357226278,0.0,-0.24761427307272255,0.01293777438242015,-0.42478492229762116,-0.2581399127059602,-0.43476930819205695,-0.12902817689822818,-0.46061740294375675,-0.3371184005971401,-0.8822804480904962
1.165000000000202,0.969627472683978,0.0,-0.24739574292547703,0.012924227099252839,-0.42440801671151324,-0.25791013048883804,-0.4343866826300596,-0.12891584781129772,-0.46020910197121895,-0.33682368689910747,-0.8814765474893782
1.166000000000202,0.9696815624598427,0.0,-0.24717760392432583,0.012910709819962651,-0.4240317912235956,-0.25768076510168275,-0.43400473895910857,-0.12880371566685175,-0.4598015373382584,-0.3365294926510924,-0.880674162983831
1.1670000000002019,0.9697355055919665,0.0,-0.24695985500364942,0.012897222441999338,-0.4236562439610916,-0.25745181538768774,-0.43362347533258805,-0.12869177994301767,-0.4593947070153283,-0.33623581646954787,-0.8798732901178234
1.1680000000002018,0.9697893026195527,0.0,-0.24674249510175855,0.012883764863284807,-0.4232813730582231,-0.2572232801944162,-0.43324288991064014,-0.12858004011978247,-0.4589886089804958,-0.33594265697587045,-0.8790739244535322
1.1690000000002017,0.9698429540792758,0.0,-0.24652552316087578,0.012870336982210781,-0.4229071766561771,-0.2569951583737797,-0.43286298086013336,-0.1284684956789837,-0.45858324121940514,-0.33565001279637785,-0.878276061571243
1.1700000000002015,0.969896460505298,0.0,-0.24630893812711716,0.012856938697635847,-0.4225336529030727,-0.2567674487820176,-0.4324837463546317,-0.1283571461043015,-0.45817860172524183,-0.33535788256228727,-0.8774796970692561
1.1710000000002014,0.9699498224292817,0.0,-0.2460927389504743,0.012843569908882902,-0.42216079995392813,-0.25654015027967625,-0.4321051845743635,-0.12824599088125035,-0.4577746884986965,-0.33506626490969316,-0.876684826563789
1.1720000000002013,0.9700030403804065,0.0,-0.24587692458479588,0.012830230515736521,-0.4217886159706281,-0.25631326173158764,-0.43172729370619023,-0.12813502949717032,-0.4573714995479282,-0.3347751584795452,-0.8758914456888806
1.1730000000002012,0.9700561148853806,0.0,-0.24566149398776985,0.012816920418440174,-0.4214170991218913,-0.25608678200684964,-0.4313500719435767,-0.12802426144121973,-0.45696903288852986,-0.3344845619176271,-0.8750995500962985
1.174000000000201,0.9701090464684567,0.0,-0.24544644612090544,0.012803639517693834,-0.4210462475832376,-0.2558607099788048,-0.4309735174865597,-0.1279136862043662,-0.45656728654349193,-0.3341944738745346,-0.8743091354554434
1.175000000000201,0.9701618356514452,0.0,-0.24523177994951584,0.012790387714650754,-0.42067605953695736,-0.255635044525021,-0.4305976285417189,-0.1278033032793796,-0.45616625854316833,-0.33390489300565507,-0.8735201974532575
1.1760000000002009,0.9702144829537291,0.0,-0.24501749444269974,0.012777164910915767,-0.42030653317207756,-0.25540978452727003,-0.43022240332214495,-0.12769311216082263,-0.4557659469252395,-0.33361581797114415,-0.8727327317941288
1.1770000000002008,0.9702669888922769,0.0,-0.2448035885733243,0.01276397100854208,-0.41993766668433113,-0.2551849288715083,-0.4298478400474112,-0.12758311234504413,-0.45536634973467943,-0.3333272474359066,-0.8719467341998024
1.1780000000002007,0.9703193539816569,0.0,-0.24459006131800748,0.01275080591002893,-0.4195694582761255,-0.25496047644785663,-0.4294739369435432,-0.1274733033301704,-0.45496746502372,-0.3330391800695738,-0.8711622004092865
1.1790000000002006,0.9703715787340512,0.0,-0.24437691165710065,0.012737669518318982,-0.41920190615651054,-0.2547364261505803,-0.42910069224298886,-0.1273636846160973,-0.4545692908518167,-0.3327516145464834,-0.8703791261787623
1.1800000000002004,0.9704236636592676,0.0,-0.24416413857467137,0.012724561736795785,-0.4188350085411477,-0.2545127768780693,-0.4287281041845891,-0.12725425570448246,-0.4541718252856145,-0.33246454954565813,-0.8695975072814945
